t 1 jL0300
7.7520000e-001 -4.3111914e-004 4.3111914e-004
7.7530000e-001 -4.3068845e-004 4.3068845e-004
7.7540000e-001 -4.3025819e-004 4.3025819e-004
7.7550000e-001 -4.2982836e-004 4.2982836e-004
7.7560000e-001 -4.2939896e-004 4.2939896e-004
7.7570000e-001 -4.2896999e-004 4.2896999e-004
7.7580000e-001 -4.2854145e-004 4.2854145e-004
7.7590000e-001 -4.2811334e-004 4.2811334e-004
7.7600000e-001 -4.2768565e-004 4.2768565e-004
7.7610000e-001 -4.2725840e-004 4.2725840e-004
7.7620000e-001 -4.2683156e-004 4.2683156e-004
7.7630000e-001 -4.2640516e-004 4.2640516e-004
7.7640000e-001 -4.2597918e-004 4.2597918e-004
7.7650000e-001 -4.2555363e-004 4.2555363e-004
7.7660000e-001 -4.2512850e-004 4.2512850e-004
7.7670000e-001 -4.2470379e-004 4.2470379e-004
7.7680000e-001 -4.2427951e-004 4.2427951e-004
7.7690000e-001 -4.2385566e-004 4.2385566e-004
7.7700000e-001 -4.2343223e-004 4.2343223e-004
7.7710000e-001 -4.2300922e-004 4.2300922e-004
7.7720000e-001 -4.2258663e-004 4.2258663e-004
7.7730000e-001 -4.2216447e-004 4.2216447e-004
7.7740000e-001 -4.2174272e-004 4.2174272e-004
7.7750000e-001 -4.2132140e-004 4.2132140e-004
7.7760000e-001 -4.2090050e-004 4.2090050e-004
7.7770000e-001 -4.2048002e-004 4.2048002e-004
7.7780000e-001 -4.2005996e-004 4.2005996e-004
7.7790000e-001 -4.1964032e-004 4.1964032e-004
7.7800000e-001 -4.1922110e-004 4.1922110e-004
7.7810000e-001 -4.1880230e-004 4.1880230e-004
7.7820000e-001 -4.1838391e-004 4.1838391e-004
7.7830000e-001 -4.1796595e-004 4.1796595e-004
7.7840000e-001 -4.1754840e-004 4.1754840e-004
7.7850000e-001 -4.1713127e-004 4.1713127e-004
7.7860000e-001 -4.1671455e-004 4.1671455e-004
7.7870000e-001 -4.1629826e-004 4.1629826e-004
7.7880000e-001 -4.1588237e-004 4.1588237e-004
7.7890000e-001 -4.1546691e-004 4.1546691e-004
7.7900000e-001 -4.1505185e-004 4.1505185e-004
7.7910000e-001 -4.1463722e-004 4.1463722e-004
7.7920000e-001 -4.1422299e-004 4.1422299e-004
7.7930000e-001 -4.1380919e-004 4.1380919e-004
7.7940000e-001 -4.1339579e-004 4.1339579e-004
7.7950000e-001 -4.1298281e-004 4.1298281e-004
7.7960000e-001 -4.1257024e-004 4.1257024e-004
7.7970000e-001 -4.1215808e-004 4.1215808e-004
7.7980000e-001 -4.1174633e-004 4.1174633e-004
7.7990000e-001 -4.1133500e-004 4.1133500e-004
7.8000000e-001 -4.1092407e-004 4.1092407e-004
7.8010000e-001 -4.1051356e-004 4.1051356e-004
7.8020000e-001 -4.1010346e-004 4.1010346e-004
7.8030000e-001 -4.0969376e-004 4.0969376e-004
7.8040000e-001 -4.0928448e-004 4.0928448e-004
7.8050000e-001 -4.0887560e-004 4.0887560e-004
7.8060000e-001 -4.0846713e-004 4.0846713e-004
7.8070000e-001 -4.0805908e-004 4.0805908e-004
7.8080000e-001 -4.0765142e-004 4.0765142e-004
7.8090000e-001 -4.0724418e-004 4.0724418e-004
7.8100000e-001 -4.0683734e-004 4.0683734e-004
7.8110000e-001 -4.0643091e-004 4.0643091e-004
7.8120000e-001 -4.0602489e-004 4.0602489e-004
7.8130000e-001 -4.0561927e-004 4.0561927e-004
7.8140000e-001 -4.0521405e-004 4.0521405e-004
7.8150000e-001 -4.0480924e-004 4.0480924e-004
7.8160000e-001 -4.0440484e-004 4.0440484e-004
7.8170000e-001 -4.0400084e-004 4.0400084e-004
7.8180000e-001 -4.0359724e-004 4.0359724e-004
7.8190000e-001 -4.0319405e-004 4.0319405e-004
7.8200000e-001 -4.0279126e-004 4.0279126e-004
7.8210000e-001 -4.0238887e-004 4.0238887e-004
7.8220000e-001 -4.0198688e-004 4.0198688e-004
7.8230000e-001 -4.0158530e-004 4.0158530e-004
7.8240000e-001 -4.0118411e-004 4.0118411e-004
7.8250000e-001 -4.0078333e-004 4.0078333e-004
7.8260000e-001 -4.0038294e-004 4.0038294e-004
7.8270000e-001 -3.9998296e-004 3.9998296e-004
7.8280000e-001 -3.9958338e-004 3.9958338e-004
7.8290000e-001 -3.9918419e-004 3.9918419e-004
7.8300000e-001 -3.9878541e-004 3.9878541e-004
7.8310000e-001 -3.9838702e-004 3.9838702e-004
7.8320000e-001 -3.9798903e-004 3.9798903e-004
7.8330000e-001 -3.9759144e-004 3.9759144e-004
7.8340000e-001 -3.9719425e-004 3.9719425e-004
7.8350000e-001 -3.9679745e-004 3.9679745e-004
7.8360000e-001 -3.9640105e-004 3.9640105e-004
7.8370000e-001 -3.9600504e-004 3.9600504e-004
7.8380000e-001 -3.9560943e-004 3.9560943e-004
7.8390000e-001 -3.9521422e-004 3.9521422e-004
7.8400000e-001 -3.9481940e-004 3.9481940e-004
7.8410000e-001 -3.9442498e-004 3.9442498e-004
7.8420000e-001 -3.9403094e-004 3.9403094e-004
7.8430000e-001 -3.9363731e-004 3.9363731e-004
7.8440000e-001 -3.9324406e-004 3.9324406e-004
7.8450000e-001 -3.9285121e-004 3.9285121e-004
7.8460000e-001 -3.9245875e-004 3.9245875e-004
7.8470000e-001 -3.9206669e-004 3.9206669e-004
7.8480000e-001 -3.9167501e-004 3.9167501e-004
7.8490000e-001 -3.9128373e-004 3.9128373e-004
7.8500000e-001 -3.9089283e-004 3.9089283e-004
7.8510000e-001 -3.9050233e-004 3.9050233e-004
7.8520000e-001 -3.9011222e-004 3.9011222e-004
7.8530000e-001 -3.8972250e-004 3.8972250e-004
7.8540000e-001 -3.8933316e-004 3.8933316e-004
7.8550000e-001 -3.8894422e-004 3.8894422e-004
7.8560000e-001 -3.8855566e-004 3.8855566e-004
7.8570000e-001 -3.8816750e-004 3.8816750e-004
7.8580000e-001 -3.8777972e-004 3.8777972e-004
7.8590000e-001 -3.8739233e-004 3.8739233e-004
7.8600000e-001 -3.8700532e-004 3.8700532e-004
7.8610000e-001 -3.8661870e-004 3.8661870e-004
7.8620000e-001 -3.8623247e-004 3.8623247e-004
7.8630000e-001 -3.8584662e-004 3.8584662e-004
7.8640000e-001 -3.8546116e-004 3.8546116e-004
7.8650000e-001 -3.8507608e-004 3.8507608e-004
7.8660000e-001 -3.8469139e-004 3.8469139e-004
7.8670000e-001 -3.8430709e-004 3.8430709e-004
7.8680000e-001 -3.8392316e-004 3.8392316e-004
7.8690000e-001 -3.8353962e-004 3.8353962e-004
7.8700000e-001 -3.8315647e-004 3.8315647e-004
7.8710000e-001 -3.8277369e-004 3.8277369e-004
7.8720000e-001 -3.8239130e-004 3.8239130e-004
7.8730000e-001 -3.8200929e-004 3.8200929e-004
7.8740000e-001 -3.8162767e-004 3.8162767e-004
7.8750000e-001 -3.8124642e-004 3.8124642e-004
7.8760000e-001 -3.8086555e-004 3.8086555e-004
7.8770000e-001 -3.8048507e-004 3.8048507e-004
7.8780000e-001 -3.8010496e-004 3.8010496e-004
7.8790000e-001 -3.7972524e-004 3.7972524e-004
7.8800000e-001 -3.7934589e-004 3.7934589e-004
7.8810000e-001 -3.7896693e-004 3.7896693e-004
7.8820000e-001 -3.7858834e-004 3.7858834e-004
7.8830000e-001 -3.7821013e-004 3.7821013e-004
7.8840000e-001 -3.7783229e-004 3.7783229e-004
7.8850000e-001 -3.7745484e-004 3.7745484e-004
7.8860000e-001 -3.7707776e-004 3.7707776e-004
7.8870000e-001 -3.7670106e-004 3.7670106e-004
7.8880000e-001 -3.7632474e-004 3.7632474e-004
7.8890000e-001 -3.7594879e-004 3.7594879e-004
7.8900000e-001 -3.7557321e-004 3.7557321e-004
7.8910000e-001 -3.7519802e-004 3.7519802e-004
7.8920000e-001 -3.7482319e-004 3.7482319e-004
7.8930000e-001 -3.7444874e-004 3.7444874e-004
7.8940000e-001 -3.7407467e-004 3.7407467e-004
7.8950000e-001 -3.7370097e-004 3.7370097e-004
7.8960000e-001 -3.7332764e-004 3.7332764e-004
7.8970000e-001 -3.7295469e-004 3.7295469e-004
7.8980000e-001 -3.7258210e-004 3.7258210e-004
7.8990000e-001 -3.7220989e-004 3.7220989e-004
7.9000000e-001 -3.7183806e-004 3.7183806e-004
7.9010000e-001 -3.7146659e-004 3.7146659e-004
7.9020000e-001 -3.7109549e-004 3.7109549e-004
7.9030000e-001 -3.7072477e-004 3.7072477e-004
7.9040000e-001 -3.7035441e-004 3.7035441e-004
7.9050000e-001 -3.6998443e-004 3.6998443e-004
7.9060000e-001 -3.6961482e-004 3.6961482e-004
7.9070000e-001 -3.6924557e-004 3.6924557e-004
7.9080000e-001 -3.6887669e-004 3.6887669e-004
7.9090000e-001 -3.6850819e-004 3.6850819e-004
7.9100000e-001 -3.6814005e-004 3.6814005e-004
7.9110000e-001 -3.6777227e-004 3.6777227e-004
7.9120000e-001 -3.6740487e-004 3.6740487e-004
7.9130000e-001 -3.6703783e-004 3.6703783e-004
7.9140000e-001 -3.6667116e-004 3.6667116e-004
7.9150000e-001 -3.6630485e-004 3.6630485e-004
7.9160000e-001 -3.6593892e-004 3.6593892e-004
7.9170000e-001 -3.6557334e-004 3.6557334e-004
7.9180000e-001 -3.6520813e-004 3.6520813e-004
7.9190000e-001 -3.6484329e-004 3.6484329e-004
7.9200000e-001 -3.6447881e-004 3.6447881e-004
7.9210000e-001 -3.6411470e-004 3.6411470e-004
7.9220000e-001 -3.6375095e-004 3.6375095e-004
7.9230000e-001 -3.6338756e-004 3.6338756e-004
7.9240000e-001 -3.6302453e-004 3.6302453e-004
7.9250000e-001 -3.6266187e-004 3.6266187e-004
7.9260000e-001 -3.6229957e-004 3.6229957e-004
7.9270000e-001 -3.6193763e-004 3.6193763e-004
7.9280000e-001 -3.6157606e-004 3.6157606e-004
7.9290000e-001 -3.6121484e-004 3.6121484e-004
7.9300000e-001 -3.6085399e-004 3.6085399e-004
7.9310000e-001 -3.6049350e-004 3.6049350e-004
7.9320000e-001 -3.6013336e-004 3.6013336e-004
7.9330000e-001 -3.5977359e-004 3.5977359e-004
7.9340000e-001 -3.5941418e-004 3.5941418e-004
7.9350000e-001 -3.5905512e-004 3.5905512e-004
7.9360000e-001 -3.5869642e-004 3.5869642e-004
7.9370000e-001 -3.5833809e-004 3.5833809e-004
7.9380000e-001 -3.5798011e-004 3.5798011e-004
7.9390000e-001 -3.5762248e-004 3.5762248e-004
7.9400000e-001 -3.5726522e-004 3.5726522e-004
7.9410000e-001 -3.5690831e-004 3.5690831e-004
7.9420000e-001 -3.5655176e-004 3.5655176e-004
7.9430000e-001 -3.5619556e-004 3.5619556e-004
7.9440000e-001 -3.5583972e-004 3.5583972e-004
7.9450000e-001 -3.5548424e-004 3.5548424e-004
7.9460000e-001 -3.5512911e-004 3.5512911e-004
7.9470000e-001 -3.5477433e-004 3.5477433e-004
7.9480000e-001 -3.5441991e-004 3.5441991e-004
7.9490000e-001 -3.5406585e-004 3.5406585e-004
7.9500000e-001 -3.5371214e-004 3.5371214e-004
7.9510000e-001 -3.5335878e-004 3.5335878e-004
7.9520000e-001 -3.5300577e-004 3.5300577e-004
7.9530000e-001 -3.5265312e-004 3.5265312e-004
7.9540000e-001 -3.5230082e-004 3.5230082e-004
7.9550000e-001 -3.5194887e-004 3.5194887e-004
7.9560000e-001 -3.5159727e-004 3.5159727e-004
7.9570000e-001 -3.5124603e-004 3.5124603e-004
7.9580000e-001 -3.5089513e-004 3.5089513e-004
7.9590000e-001 -3.5054459e-004 3.5054459e-004
7.9600000e-001 -3.5019439e-004 3.5019439e-004
7.9610000e-001 -3.4984455e-004 3.4984455e-004
7.9620000e-001 -3.4949505e-004 3.4949505e-004
7.9630000e-001 -3.4914591e-004 3.4914591e-004
7.9640000e-001 -3.4879711e-004 3.4879711e-004
7.9650000e-001 -3.4844866e-004 3.4844866e-004
7.9660000e-001 -3.4810056e-004 3.4810056e-004
7.9670000e-001 -3.4775281e-004 3.4775281e-004
7.9680000e-001 -3.4740540e-004 3.4740540e-004
7.9690000e-001 -3.4705834e-004 3.4705834e-004
7.9700000e-001 -3.4671163e-004 3.4671163e-004
7.9710000e-001 -3.4636527e-004 3.4636527e-004
7.9720000e-001 -3.4601925e-004 3.4601925e-004
7.9730000e-001 -3.4567357e-004 3.4567357e-004
7.9740000e-001 -3.4532825e-004 3.4532825e-004
7.9750000e-001 -3.4498326e-004 3.4498326e-004
7.9760000e-001 -3.4463862e-004 3.4463862e-004
7.9770000e-001 -3.4429433e-004 3.4429433e-004
7.9780000e-001 -3.4395038e-004 3.4395038e-004
7.9790000e-001 -3.4360677e-004 3.4360677e-004
7.9800000e-001 -3.4326351e-004 3.4326351e-004
7.9810000e-001 -3.4292059e-004 3.4292059e-004
7.9820000e-001 -3.4257801e-004 3.4257801e-004
7.9830000e-001 -3.4223577e-004 3.4223577e-004
7.9840000e-001 -3.4189388e-004 3.4189388e-004
7.9850000e-001 -3.4155233e-004 3.4155233e-004
7.9860000e-001 -3.4121112e-004 3.4121112e-004
7.9870000e-001 -3.4087025e-004 3.4087025e-004
7.9880000e-001 -3.4052972e-004 3.4052972e-004
7.9890000e-001 -3.4018953e-004 3.4018953e-004
7.9900000e-001 -3.3984968e-004 3.3984968e-004
7.9910000e-001 -3.3951017e-004 3.3951017e-004
7.9920000e-001 -3.3917100e-004 3.3917100e-004
7.9930000e-001 -3.3883216e-004 3.3883216e-004
7.9940000e-001 -3.3849367e-004 3.3849367e-004
7.9950000e-001 -3.3815552e-004 3.3815552e-004
7.9960000e-001 -3.3781770e-004 3.3781770e-004
7.9970000e-001 -3.3748022e-004 3.3748022e-004
7.9980000e-001 -3.3714307e-004 3.3714307e-004
7.9990000e-001 -3.3680627e-004 3.3680627e-004
8.0000000e-001 -3.3646980e-004 3.3646980e-004
8.0010000e-001 -3.3613366e-004 3.3613366e-004
8.0020000e-001 -3.3579787e-004 3.3579787e-004
8.0030000e-001 -3.3546240e-004 3.3546240e-004
8.0040000e-001 -3.3512728e-004 3.3512728e-004
8.0050000e-001 -3.3479248e-004 3.3479248e-004
8.0060000e-001 -3.3445803e-004 3.3445803e-004
8.0070000e-001 -3.3412390e-004 3.3412390e-004
8.0080000e-001 -3.3379011e-004 3.3379011e-004
8.0090000e-001 -3.3345666e-004 3.3345666e-004
8.0100000e-001 -3.3312353e-004 3.3312353e-004
8.0110000e-001 -3.3279074e-004 3.3279074e-004
8.0120000e-001 -3.3245828e-004 3.3245828e-004
8.0130000e-001 -3.3212616e-004 3.3212616e-004
8.0140000e-001 -3.3179436e-004 3.3179436e-004
8.0150000e-001 -3.3146290e-004 3.3146290e-004
8.0160000e-001 -3.3113177e-004 3.3113177e-004
8.0170000e-001 -3.3080097e-004 3.3080097e-004
8.0180000e-001 -3.3047050e-004 3.3047050e-004
8.0190000e-001 -3.3014036e-004 3.3014036e-004
8.0200000e-001 -3.2981055e-004 3.2981055e-004
8.0210000e-001 -3.2948106e-004 3.2948106e-004
8.0220000e-001 -3.2915191e-004 3.2915191e-004
8.0230000e-001 -3.2882309e-004 3.2882309e-004
8.0240000e-001 -3.2849460e-004 3.2849460e-004
8.0250000e-001 -3.2816643e-004 3.2816643e-004
8.0260000e-001 -3.2783859e-004 3.2783859e-004
8.0270000e-001 -3.2751108e-004 3.2751108e-004
8.0280000e-001 -3.2718390e-004 3.2718390e-004
8.0290000e-001 -3.2685704e-004 3.2685704e-004
8.0300000e-001 -3.2653051e-004 3.2653051e-004
8.0310000e-001 -3.2620430e-004 3.2620430e-004
8.0320000e-001 -3.2587842e-004 3.2587842e-004
8.0330000e-001 -3.2555287e-004 3.2555287e-004
8.0340000e-001 -3.2522764e-004 3.2522764e-004
8.0350000e-001 -3.2490274e-004 3.2490274e-004
8.0360000e-001 -3.2457816e-004 3.2457816e-004
8.0370000e-001 -3.2425391e-004 3.2425391e-004
8.0380000e-001 -3.2392998e-004 3.2392998e-004
8.0390000e-001 -3.2360637e-004 3.2360637e-004
8.0400000e-001 -3.2328309e-004 3.2328309e-004
8.0410000e-001 -3.2296013e-004 3.2296013e-004
8.0420000e-001 -3.2263749e-004 3.2263749e-004
8.0430000e-001 -3.2231518e-004 3.2231518e-004
8.0440000e-001 -3.2199318e-004 3.2199318e-004
8.0450000e-001 -3.2167151e-004 3.2167151e-004
8.0460000e-001 -3.2135016e-004 3.2135016e-004
8.0470000e-001 -3.2102913e-004 3.2102913e-004
8.0480000e-001 -3.2070842e-004 3.2070842e-004
8.0490000e-001 -3.2038804e-004 3.2038804e-004
8.0500000e-001 -3.2006797e-004 3.2006797e-004
8.0510000e-001 -3.1974822e-004 3.1974822e-004
8.0520000e-001 -3.1942879e-004 3.1942879e-004
8.0530000e-001 -3.1910968e-004 3.1910968e-004
8.0540000e-001 -3.1879089e-004 3.1879089e-004
8.0550000e-001 -3.1847242e-004 3.1847242e-004
8.0560000e-001 -3.1815426e-004 3.1815426e-004
8.0570000e-001 -3.1783643e-004 3.1783643e-004
8.0580000e-001 -3.1751891e-004 3.1751891e-004
8.0590000e-001 -3.1720171e-004 3.1720171e-004
8.0600000e-001 -3.1688482e-004 3.1688482e-004
8.0610000e-001 -3.1656825e-004 3.1656825e-004
8.0620000e-001 -3.1625200e-004 3.1625200e-004
8.0630000e-001 -3.1593607e-004 3.1593607e-004
8.0640000e-001 -3.1562045e-004 3.1562045e-004
8.0650000e-001 -3.1530514e-004 3.1530514e-004
8.0660000e-001 -3.1499015e-004 3.1499015e-004
8.0670000e-001 -3.1467548e-004 3.1467548e-004
8.0680000e-001 -3.1436111e-004 3.1436111e-004
8.0690000e-001 -3.1404707e-004 3.1404707e-004
8.0700000e-001 -3.1373333e-004 3.1373333e-004
8.0710000e-001 -3.1341991e-004 3.1341991e-004
8.0720000e-001 -3.1310681e-004 3.1310681e-004
8.0730000e-001 -3.1279401e-004 3.1279401e-004
8.0740000e-001 -3.1248153e-004 3.1248153e-004
8.0750000e-001 -3.1216936e-004 3.1216936e-004
8.0760000e-001 -3.1185750e-004 3.1185750e-004
8.0770000e-001 -3.1154596e-004 3.1154596e-004
8.0780000e-001 -3.1123472e-004 3.1123472e-004
8.0790000e-001 -3.1092380e-004 3.1092380e-004
8.0800000e-001 -3.1061319e-004 3.1061319e-004
8.0810000e-001 -3.1030288e-004 3.1030288e-004
8.0820000e-001 -3.0999289e-004 3.0999289e-004
8.0830000e-001 -3.0968321e-004 3.0968321e-004
8.0840000e-001 -3.0937383e-004 3.0937383e-004
8.0850000e-001 -3.0906477e-004 3.0906477e-004
8.0860000e-001 -3.0875601e-004 3.0875601e-004
8.0870000e-001 -3.0844757e-004 3.0844757e-004
8.0880000e-001 -3.0813943e-004 3.0813943e-004
8.0890000e-001 -3.0783159e-004 3.0783159e-004
8.0900000e-001 -3.0752407e-004 3.0752407e-004
8.0910000e-001 -3.0721685e-004 3.0721685e-004
8.0920000e-001 -3.0690994e-004 3.0690994e-004
8.0930000e-001 -3.0660334e-004 3.0660334e-004
8.0940000e-001 -3.0629704e-004 3.0629704e-004
8.0950000e-001 -3.0599105e-004 3.0599105e-004
8.0960000e-001 -3.0568537e-004 3.0568537e-004
8.0970000e-001 -3.0537999e-004 3.0537999e-004
8.0980000e-001 -3.0507491e-004 3.0507491e-004
8.0990000e-001 -3.0477014e-004 3.0477014e-004
8.1000000e-001 -3.0446568e-004 3.0446568e-004
8.1010000e-001 -3.0416151e-004 3.0416151e-004
8.1020000e-001 -3.0385766e-004 3.0385766e-004
8.1030000e-001 -3.0355410e-004 3.0355410e-004
8.1040000e-001 -3.0325085e-004 3.0325085e-004
8.1050000e-001 -3.0294790e-004 3.0294790e-004
8.1060000e-001 -3.0264526e-004 3.0264526e-004
8.1070000e-001 -3.0234292e-004 3.0234292e-004
8.1080000e-001 -3.0204088e-004 3.0204088e-004
8.1090000e-001 -3.0173914e-004 3.0173914e-004
8.1100000e-001 -3.0143770e-004 3.0143770e-004
8.1110000e-001 -3.0113656e-004 3.0113656e-004
8.1120000e-001 -3.0083573e-004 3.0083573e-004
8.1130000e-001 -3.0053519e-004 3.0053519e-004
8.1140000e-001 -3.0023496e-004 3.0023496e-004
8.1150000e-001 -2.9993502e-004 2.9993502e-004
8.1160000e-001 -2.9963539e-004 2.9963539e-004
8.1170000e-001 -2.9933605e-004 2.9933605e-004
8.1180000e-001 -2.9903701e-004 2.9903701e-004
8.1190000e-001 -2.9873827e-004 2.9873827e-004
8.1200000e-001 -2.9843983e-004 2.9843983e-004
8.1210000e-001 -2.9814169e-004 2.9814169e-004
8.1220000e-001 -2.9784385e-004 2.9784385e-004
8.1230000e-001 -2.9754630e-004 2.9754630e-004
8.1240000e-001 -2.9724905e-004 2.9724905e-004
8.1250000e-001 -2.9695210e-004 2.9695210e-004
8.1260000e-001 -2.9665545e-004 2.9665545e-004
8.1270000e-001 -2.9635909e-004 2.9635909e-004
8.1280000e-001 -2.9606302e-004 2.9606302e-004
8.1290000e-001 -2.9576726e-004 2.9576726e-004
8.1300000e-001 -2.9547178e-004 2.9547178e-004
8.1310000e-001 -2.9517661e-004 2.9517661e-004
8.1320000e-001 -2.9488173e-004 2.9488173e-004
8.1330000e-001 -2.9458714e-004 2.9458714e-004
8.1340000e-001 -2.9429285e-004 2.9429285e-004
8.1350000e-001 -2.9399885e-004 2.9399885e-004
8.1360000e-001 -2.9370514e-004 2.9370514e-004
8.1370000e-001 -2.9341173e-004 2.9341173e-004
8.1380000e-001 -2.9311861e-004 2.9311861e-004
8.1390000e-001 -2.9282579e-004 2.9282579e-004
8.1400000e-001 -2.9253325e-004 2.9253325e-004
8.1410000e-001 -2.9224101e-004 2.9224101e-004
8.1420000e-001 -2.9194906e-004 2.9194906e-004
8.1430000e-001 -2.9165741e-004 2.9165741e-004
8.1440000e-001 -2.9136604e-004 2.9136604e-004
8.1450000e-001 -2.9107496e-004 2.9107496e-004
8.1460000e-001 -2.9078418e-004 2.9078418e-004
8.1470000e-001 -2.9049369e-004 2.9049369e-004
8.1480000e-001 -2.9020348e-004 2.9020348e-004
8.1490000e-001 -2.8991357e-004 2.8991357e-004
8.1500000e-001 -2.8962395e-004 2.8962395e-004
8.1510000e-001 -2.8933461e-004 2.8933461e-004
8.1520000e-001 -2.8904557e-004 2.8904557e-004
8.1530000e-001 -2.8875681e-004 2.8875681e-004
8.1540000e-001 -2.8846834e-004 2.8846834e-004
8.1550000e-001 -2.8818016e-004 2.8818016e-004
8.1560000e-001 -2.8789227e-004 2.8789227e-004
8.1570000e-001 -2.8760466e-004 2.8760466e-004
8.1580000e-001 -2.8731735e-004 2.8731735e-004
8.1590000e-001 -2.8703032e-004 2.8703032e-004
8.1600000e-001 -2.8674357e-004 2.8674357e-004
8.1610000e-001 -2.8645712e-004 2.8645712e-004
8.1620000e-001 -2.8617094e-004 2.8617094e-004
8.1630000e-001 -2.8588506e-004 2.8588506e-004
8.1640000e-001 -2.8559946e-004 2.8559946e-004
8.1650000e-001 -2.8531415e-004 2.8531415e-004
8.1660000e-001 -2.8502912e-004 2.8502912e-004
8.1670000e-001 -2.8474437e-004 2.8474437e-004
8.1680000e-001 -2.8445991e-004 2.8445991e-004
8.1690000e-001 -2.8417574e-004 2.8417574e-004
8.1700000e-001 -2.8389184e-004 2.8389184e-004
8.1710000e-001 -2.8360824e-004 2.8360824e-004
8.1720000e-001 -2.8332491e-004 2.8332491e-004
8.1730000e-001 -2.8304187e-004 2.8304187e-004
8.1740000e-001 -2.8275911e-004 2.8275911e-004
8.1750000e-001 -2.8247663e-004 2.8247663e-004
8.1760000e-001 -2.8219444e-004 2.8219444e-004
8.1770000e-001 -2.8191253e-004 2.8191253e-004
8.1780000e-001 -2.8163090e-004 2.8163090e-004
8.1790000e-001 -2.8134955e-004 2.8134955e-004
8.1800000e-001 -2.8106848e-004 2.8106848e-004
8.1810000e-001 -2.8078769e-004 2.8078769e-004
8.1820000e-001 -2.8050718e-004 2.8050718e-004
8.1830000e-001 -2.8022696e-004 2.8022696e-004
8.1840000e-001 -2.7994701e-004 2.7994701e-004
8.1850000e-001 -2.7966734e-004 2.7966734e-004
8.1860000e-001 -2.7938795e-004 2.7938795e-004
8.1870000e-001 -2.7910884e-004 2.7910884e-004
8.1880000e-001 -2.7883001e-004 2.7883001e-004
8.1890000e-001 -2.7855146e-004 2.7855146e-004
8.1900000e-001 -2.7827319e-004 2.7827319e-004
8.1910000e-001 -2.7799519e-004 2.7799519e-004
8.1920000e-001 -2.7771748e-004 2.7771748e-004
8.1930000e-001 -2.7744004e-004 2.7744004e-004
8.1940000e-001 -2.7716287e-004 2.7716287e-004
8.1950000e-001 -2.7688599e-004 2.7688599e-004
8.1960000e-001 -2.7660938e-004 2.7660938e-004
8.1970000e-001 -2.7633305e-004 2.7633305e-004
8.1980000e-001 -2.7605699e-004 2.7605699e-004
8.1990000e-001 -2.7578121e-004 2.7578121e-004
8.2000000e-001 -2.7550570e-004 2.7550570e-004
8.2010000e-001 -2.7523047e-004 2.7523047e-004
8.2020000e-001 -2.7495552e-004 2.7495552e-004
8.2030000e-001 -2.7468084e-004 2.7468084e-004
8.2040000e-001 -2.7440643e-004 2.7440643e-004
8.2050000e-001 -2.7413230e-004 2.7413230e-004
8.2060000e-001 -2.7385844e-004 2.7385844e-004
8.2070000e-001 -2.7358485e-004 2.7358485e-004
8.2080000e-001 -2.7331154e-004 2.7331154e-004
8.2090000e-001 -2.7303850e-004 2.7303850e-004
8.2100000e-001 -2.7276574e-004 2.7276574e-004
8.2110000e-001 -2.7249324e-004 2.7249324e-004
8.2120000e-001 -2.7222102e-004 2.7222102e-004
8.2130000e-001 -2.7194907e-004 2.7194907e-004
8.2140000e-001 -2.7167740e-004 2.7167740e-004
8.2150000e-001 -2.7140599e-004 2.7140599e-004
8.2160000e-001 -2.7113486e-004 2.7113486e-004
8.2170000e-001 -2.7086399e-004 2.7086399e-004
8.2180000e-001 -2.7059340e-004 2.7059340e-004
8.2190000e-001 -2.7032308e-004 2.7032308e-004
8.2200000e-001 -2.7005302e-004 2.7005302e-004
8.2210000e-001 -2.6978324e-004 2.6978324e-004
8.2220000e-001 -2.6951373e-004 2.6951373e-004
8.2230000e-001 -2.6924448e-004 2.6924448e-004
8.2240000e-001 -2.6897551e-004 2.6897551e-004
8.2250000e-001 -2.6870680e-004 2.6870680e-004
8.2260000e-001 -2.6843836e-004 2.6843836e-004
8.2270000e-001 -2.6817019e-004 2.6817019e-004
8.2280000e-001 -2.6790229e-004 2.6790229e-004
8.2290000e-001 -2.6763465e-004 2.6763465e-004
8.2300000e-001 -2.6736729e-004 2.6736729e-004
8.2310000e-001 -2.6710019e-004 2.6710019e-004
