t 1 2 3 4 5 6 jL0100 jL0200 jL0300
1.3737000e-003 7.0050522e-001 2.0839557e-001 -9.7313650e-003 -9.7313650e-003 1.9866421e-001 8.9916943e-001 -1.3095669e-002 -2.4405643e-002 -1.4826348e-002
1.3740000e-003 7.0437052e-001 2.1563964e-001 -5.2791843e-003 -5.2791843e-003 2.1036045e-001 9.1473098e-001 -1.2884358e-002 -2.4146875e-002 -1.4840602e-002
1.3743000e-003 7.0817210e-001 2.2280349e-001 -8.2633437e-004 -8.2633437e-004 2.2197716e-001 9.3014925e-001 -1.2671906e-002 -2.3879511e-002 -1.4842833e-002
1.3746000e-003 7.1190960e-001 2.2988459e-001 3.6235805e-003 3.6235805e-003 2.3350817e-001 9.4541776e-001 -1.2458333e-002 -2.3603650e-002 -1.4833050e-002
1.3749000e-003 7.1558269e-001 2.3688040e-001 8.0669611e-003 8.0669611e-003 2.4494736e-001 9.6053006e-001 -1.2243659e-002 -2.3319393e-002 -1.4811269e-002
1.3752000e-003 7.1919106e-001 2.4378846e-001 1.2500217e-002 1.2500217e-002 2.5628867e-001 9.7547974e-001 -1.2027901e-002 -2.3026847e-002 -1.4777518e-002
1.3755000e-003 7.2273439e-001 2.5060629e-001 1.6919767e-002 1.6919767e-002 2.6752606e-001 9.9026045e-001 -1.1811081e-002 -2.2726119e-002 -1.4731835e-002
1.3758000e-003 7.2621235e-001 2.5733149e-001 2.1322047e-002 2.1322047e-002 2.7865354e-001 1.0048659e+000 -1.1593217e-002 -2.2417322e-002 -1.4674265e-002
1.3761000e-003 7.2962465e-001 2.6396166e-001 2.5703506e-002 2.5703506e-002 2.8966517e-001 1.0192898e+000 -1.1374330e-002 -2.2100568e-002 -1.4604866e-002
1.3764000e-003 7.3297098e-001 2.7049445e-001 3.0060617e-002 3.0060617e-002 3.0055507e-001 1.0335261e+000 -1.1154439e-002 -2.1775974e-002 -1.4523702e-002
1.3767000e-003 7.3625105e-001 2.7692755e-001 3.4389872e-002 3.4389872e-002 3.1131742e-001 1.0475685e+000 -1.0933563e-002 -2.1443661e-002 -1.4430849e-002
1.3770000e-003 7.3946457e-001 2.8325868e-001 3.8687790e-002 3.8687790e-002 3.2194647e-001 1.0614110e+000 -1.0711724e-002 -2.1103751e-002 -1.4326392e-002
1.3773000e-003 7.4261125e-001 2.8948559e-001 4.2950917e-002 4.2950917e-002 3.3243650e-001 1.0750478e+000 -1.0488941e-002 -2.0756368e-002 -1.4210425e-002
1.3776000e-003 7.4569082e-001 2.9560608e-001 4.7175832e-002 4.7175832e-002 3.4278191e-001 1.0884727e+000 -1.0265233e-002 -2.0401641e-002 -1.4083050e-002
1.3779000e-003 7.4870301e-001 3.0161799e-001 5.1359146e-002 5.1359146e-002 3.5297714e-001 1.1016801e+000 -1.0040622e-002 -2.0039699e-002 -1.3944381e-002
1.3782000e-003 7.5164755e-001 3.0751919e-001 5.5497508e-002 5.5497508e-002 3.6301670e-001 1.1146642e+000 -9.8151281e-003 -1.9670676e-002 -1.3794537e-002
1.3785000e-003 7.5452418e-001 3.1330760e-001 5.9587603e-002 5.9587603e-002 3.7289521e-001 1.1274194e+000 -9.5887709e-003 -1.9294707e-002 -1.3633651e-002
1.3788000e-003 7.5733265e-001 3.1898118e-001 6.3626161e-002 6.3626161e-002 3.8260734e-001 1.1399400e+000 -9.3615711e-003 -1.8911930e-002 -1.3461860e-002
1.3791000e-003 7.6007271e-001 3.2453793e-001 6.7609955e-002 6.7609955e-002 3.9214788e-001 1.1522206e+000 -9.1335492e-003 -1.8522484e-002 -1.3279313e-002
1.3794000e-003 7.6274413e-001 3.2997588e-001 7.1535805e-002 7.1535805e-002 4.0151169e-001 1.1642558e+000 -8.9047260e-003 -1.8126513e-002 -1.3086167e-002
1.3797000e-003 7.6534667e-001 3.3529313e-001 7.5400580e-002 7.5400580e-002 4.1069371e-001 1.1760404e+000 -8.6751220e-003 -1.7724161e-002 -1.2882585e-002
1.3800000e-003 7.6788010e-001 3.4048780e-001 7.9201203e-002 7.9201203e-002 4.1968901e-001 1.1875691e+000 -8.4447580e-003 -1.7315576e-002 -1.2668742e-002
1.3803000e-003 7.7034419e-001 3.4555808e-001 8.2934648e-002 8.2934648e-002 4.2849272e-001 1.1988369e+000 -8.2136547e-003 -1.6900906e-002 -1.2444818e-002
1.3806000e-003 7.7273874e-001 3.5050217e-001 8.6597949e-002 8.6597949e-002 4.3710012e-001 1.2098389e+000 -7.9818331e-003 -1.6480304e-002 -1.2211004e-002
1.3809000e-003 7.7506354e-001 3.5531834e-001 9.0188198e-002 9.0188198e-002 4.4550654e-001 1.2205701e+000 -7.7493140e-003 -1.6053922e-002 -1.1967496e-002
1.3812000e-003 7.7731837e-001 3.6000492e-001 9.3702548e-002 9.3702548e-002 4.5370747e-001 1.2310258e+000 -7.5161185e-003 -1.5621916e-002 -1.1714499e-002
1.3815000e-003 7.7950305e-001 3.6456025e-001 9.7138215e-002 9.7138215e-002 4.6169847e-001 1.2412015e+000 -7.2822676e-003 -1.5184444e-002 -1.1452226e-002
1.3818000e-003 7.8161739e-001 3.6898275e-001 1.0049248e-001 1.0049248e-001 4.6947523e-001 1.2510926e+000 -7.0477824e-003 -1.4741664e-002 -1.1180896e-002
1.3821000e-003 7.8366119e-001 3.7327087e-001 1.0376270e-001 1.0376270e-001 4.7703358e-001 1.2606948e+000 -6.8126840e-003 -1.4293739e-002 -1.0900737e-002
1.3824000e-003 7.8563429e-001 3.7742312e-001 1.0694630e-001 1.0694630e-001 4.8436942e-001 1.2700037e+000 -6.5769937e-003 -1.3840831e-002 -1.0611982e-002
1.3827000e-003 7.8753651e-001 3.8143805e-001 1.1004076e-001 1.1004076e-001 4.9147881e-001 1.2790153e+000 -6.3407328e-003 -1.3383106e-002 -1.0314871e-002
1.3830000e-003 7.8936769e-001 3.8531427e-001 1.1304366e-001 1.1304366e-001 4.9835793e-001 1.2877256e+000 -6.1039225e-003 -1.2920729e-002 -1.0009654e-002
1.3833000e-003 7.9112766e-001 3.8905043e-001 1.1595263e-001 1.1595263e-001 5.0500306e-001 1.2961307e+000 -5.8665842e-003 -1.2453868e-002 -9.6965815e-003
1.3836000e-003 7.9281628e-001 3.9264524e-001 1.1876541e-001 1.1876541e-001 5.1141065e-001 1.3042269e+000 -5.6287393e-003 -1.1982694e-002 -9.3759149e-003
1.3839000e-003 7.9443341e-001 3.9609745e-001 1.2147978e-001 1.2147978e-001 5.1757723e-001 1.3120106e+000 -5.3904093e-003 -1.1507377e-002 -9.0479195e-003
1.3842000e-003 7.9597889e-001 3.9940588e-001 1.2409364e-001 1.2409364e-001 5.2349952e-001 1.3194784e+000 -5.1516156e-003 -1.1028090e-002 -8.7128667e-003
1.3845000e-003 7.9745261e-001 4.0256938e-001 1.2660495e-001 1.2660495e-001 5.2917433e-001 1.3266269e+000 -4.9123798e-003 -1.0545007e-002 -8.3710333e-003
1.3848000e-003 7.9885442e-001 4.0558687e-001 1.2901176e-001 1.2901176e-001 5.3459863e-001 1.3334531e+000 -4.6727235e-003 -1.0058302e-002 -8.0227015e-003
1.3851000e-003 8.0018422e-001 4.0845732e-001 1.3131221e-001 1.3131221e-001 5.3976953e-001 1.3399538e+000 -4.4326682e-003 -9.5681536e-003 -7.6681586e-003
1.3854000e-003 8.0144189e-001 4.1117974e-001 1.3350452e-001 1.3350452e-001 5.4468426e-001 1.3461262e+000 -4.1922357e-003 -9.0747379e-003 -7.3076964e-003
1.3857000e-003 8.0262733e-001 4.1375321e-001 1.3558700e-001 1.3558700e-001 5.4934021e-001 1.3519675e+000 -3.9514475e-003 -8.5782340e-003 -6.9416115e-003
1.3860000e-003 8.0374043e-001 4.1617686e-001 1.3755806e-001 1.3755806e-001 5.5373492e-001 1.3574753e+000 -3.7103253e-003 -8.0788218e-003 -6.5702047e-003
1.3863000e-003 8.0478109e-001 4.1844986e-001 1.3941620e-001 1.3941620e-001 5.5786606e-001 1.3626472e+000 -3.4688910e-003 -7.5766820e-003 -6.1937809e-003
1.3866000e-003 8.0574924e-001 4.2057146e-001 1.4115999e-001 1.4115999e-001 5.6173145e-001 1.3674807e+000 -3.2271662e-003 -7.0719962e-003 -5.8126490e-003
1.3869000e-003 8.0664479e-001 4.2254094e-001 1.4278813e-001 1.4278813e-001 5.6532907e-001 1.3719739e+000 -2.9851728e-003 -6.5649471e-003 -5.4271210e-003
1.3872000e-003 8.0746767e-001 4.2435766e-001 1.4429938e-001 1.4429938e-001 5.6865704e-001 1.3761247e+000 -2.7429325e-003 -6.0557179e-003 -5.0375127e-003
1.3875000e-003 8.0821781e-001 4.2602101e-001 1.4569263e-001 1.4569263e-001 5.7171363e-001 1.3799314e+000 -2.5004672e-003 -5.5444927e-003 -4.6441426e-003
1.3878000e-003 8.0889515e-001 4.2753044e-001 1.4696682e-001 1.4696682e-001 5.7449727e-001 1.3833924e+000 -2.2577986e-003 -5.0314561e-003 -4.2473322e-003
1.3881000e-003 8.0949964e-001 4.2888548e-001 1.4812105e-001 1.4812105e-001 5.7700653e-001 1.3865062e+000 -2.0149487e-003 -4.5167936e-003 -3.8474053e-003
1.3884000e-003 8.1003122e-001 4.3008569e-001 1.4915445e-001 1.4915445e-001 5.7924014e-001 1.3892714e+000 -1.7719394e-003 -4.0006907e-003 -3.4446883e-003
1.3887000e-003 8.1048986e-001 4.3113069e-001 1.5006631e-001 1.5006631e-001 5.8119700e-001 1.3916869e+000 -1.5287924e-003 -3.4833339e-003 -3.0395093e-003
1.3890000e-003 8.1087552e-001 4.3202016e-001 1.5085597e-001 1.5085597e-001 5.8287613e-001 1.3937516e+000 -1.2855297e-003 -2.9649097e-003 -2.6321982e-003
1.3893000e-003 8.1118817e-001 4.3275384e-001 1.5152289e-001 1.5152289e-001 5.8427674e-001 1.3954649e+000 -1.0421733e-003 -2.4456051e-003 -2.2230864e-003
1.3896000e-003 8.1142779e-001 4.3333153e-001 1.5206664e-001 1.5206664e-001 5.8539817e-001 1.3968260e+000 -7.9874495e-004 -1.9256073e-003 -1.8125064e-003
1.3899000e-003 8.1159437e-001 4.3375306e-001 1.5248688e-001 1.5248688e-001 5.8623994e-001 1.3978343e+000 -5.5526664e-004 -1.4051036e-003 -1.4007919e-003
1.3902000e-003 8.1168790e-001 4.3401834e-001 1.5278336e-001 1.5278336e-001 5.8680171e-001 1.3984896e+000 -3.1176027e-004 -8.8428159e-004 -9.8827679e-004
1.3905000e-003 8.1170838e-001 4.3412734e-001 1.5295595e-001 1.5295595e-001 5.8708329e-001 1.3987917e+000 -6.8247756e-005 -3.6332878e-004 -5.7529571e-004
1.3908000e-003 8.1165580e-001 4.3408007e-001 1.5300461e-001 1.5300461e-001 5.8708468e-001 1.3987405e+000 1.7524898e-004 1.5756730e-004 -1.6218327e-004
1.3911000e-003 8.1153019e-001 4.3387660e-001 1.5292939e-001 1.5292939e-001 5.8680599e-001 1.3983362e+000 4.1870804e-004 6.7821923e-004 2.5072608e-004
1.3914000e-003 8.1133156e-001 4.3351707e-001 1.5273046e-001 1.5273046e-001 5.8624753e-001 1.3975791e+000 6.6210751e-004 1.1984397e-003 6.6309832e-004
1.3917000e-003 8.1105993e-001 4.3300166e-001 1.5240808e-001 1.5240808e-001 5.8540974e-001 1.3964697e+000 9.0542549e-004 1.7180417e-003 1.0746001e-003
1.3920000e-003 8.1071534e-001 4.3233061e-001 1.5196261e-001 1.5196261e-001 5.8429322e-001 1.3950086e+000 1.1486401e-003 2.2368384e-003 1.4848992e-003
1.3923000e-003 8.1029782e-001 4.3150422e-001 1.5139451e-001 1.5139451e-001 5.8289873e-001 1.3931965e+000 1.3917294e-003 2.7546435e-003 1.8936644e-003
1.3926000e-003 8.0980742e-001 4.3052283e-001 1.5070434e-001 1.5070434e-001 5.8122718e-001 1.3910346e+000 1.6346717e-003 3.2712709e-003 2.3005661e-003
1.3929000e-003 8.0924418e-001 4.2938687e-001 1.4989276e-001 1.4989276e-001 5.7927963e-001 1.3885238e+000 1.8774449e-003 3.7865351e-003 2.7052765e-003
1.3932000e-003 8.0860817e-001 4.2809680e-001 1.4896052e-001 1.4896052e-001 5.7705732e-001 1.3856655e+000 2.1200274e-003 4.3002513e-003 3.1074699e-003
1.3935000e-003 8.0789945e-001 4.2665313e-001 1.4790847e-001 1.4790847e-001 5.7456160e-001 1.3824611e+000 2.3623972e-003 4.8122351e-003 3.5068228e-003
1.3938000e-003 8.0711810e-001 4.2505644e-001 1.4673757e-001 1.4673757e-001 5.7179400e-001 1.3789121e+000 2.6045326e-003 5.3223028e-003 3.9030142e-003
1.3941000e-003 8.0626417e-001 4.2330736e-001 1.4544885e-001 1.4544885e-001 5.6875620e-001 1.3750204e+000 2.8464119e-003 5.8302716e-003 4.2957261e-003
1.3944000e-003 8.0533777e-001 4.2140657e-001 1.4404346e-001 1.4404346e-001 5.6545002e-001 1.3707878e+000 3.0880132e-003 6.3359595e-003 4.6846434e-003
1.3947000e-003 8.0433897e-001 4.1935481e-001 1.4252262e-001 1.4252262e-001 5.6187743e-001 1.3662164e+000 3.3293149e-003 6.8391853e-003 5.0694545e-003
1.3950000e-003 8.0326788e-001 4.1715288e-001 1.4088766e-001 1.4088766e-001 5.5804055e-001 1.3613084e+000 3.5702953e-003 7.3397687e-003 5.4498512e-003
1.3953000e-003 8.0212460e-001 4.1480162e-001 1.3914000e-001 1.3914000e-001 5.5394163e-001 1.3560662e+000 3.8109326e-003 7.8375307e-003 5.8255292e-003
1.3956000e-003 8.0090924e-001 4.1230193e-001 1.3728115e-001 1.3728115e-001 5.4958308e-001 1.3504923e+000 4.0512054e-003 8.3322930e-003 6.1961883e-003
1.3959000e-003 7.9962192e-001 4.0965477e-001 1.3531269e-001 1.3531269e-001 5.4496746e-001 1.3445894e+000 4.2910920e-003 8.8238787e-003 6.5615326e-003
1.3962000e-003 7.9826274e-001 4.0686114e-001 1.3323631e-001 1.3323631e-001 5.4009744e-001 1.3383602e+000 4.5305708e-003 9.3121121e-003 6.9212706e-003
1.3965000e-003 7.9683186e-001 4.0392209e-001 1.3105377e-001 1.3105377e-001 5.3497586e-001 1.3318077e+000 4.7696204e-003 9.7968186e-003 7.2751158e-003
1.3968000e-003 7.9532939e-001 4.0083874e-001 1.2876694e-001 1.2876694e-001 5.2960568e-001 1.3249351e+000 5.0082192e-003 1.0277825e-002 7.6227865e-003
1.3971000e-003 7.9375549e-001 3.9761226e-001 1.2637773e-001 1.2637773e-001 5.2398999e-001 1.3177455e+000 5.2463458e-003 1.0754960e-002 7.9640064e-003
1.3974000e-003 7.9211029e-001 3.9424384e-001 1.2388818e-001 1.2388818e-001 5.1813202e-001 1.3102423e+000 5.4839789e-003 1.1228052e-002 8.2985045e-003
1.3977000e-003 7.9039397e-001 3.9073476e-001 1.2130038e-001 1.2130038e-001 5.1203514e-001 1.3024291e+000 5.7210971e-003 1.1696934e-002 8.6260155e-003
1.3980000e-003 7.8860666e-001 3.8708633e-001 1.1861649e-001 1.1861649e-001 5.0570282e-001 1.2943095e+000 5.9576791e-003 1.2161438e-002 8.9462801e-003
1.3983000e-003 7.8674855e-001 3.8329991e-001 1.1583878e-001 1.1583878e-001 4.9913869e-001 1.2858872e+000 6.1937037e-003 1.2621398e-002 9.2590448e-003
1.3986000e-003 7.8481981e-001 3.7937691e-001 1.1296956e-001 1.1296956e-001 4.9234648e-001 1.2771663e+000 6.4291496e-003 1.3076650e-002 9.5640626e-003
1.3989000e-003 7.8282061e-001 3.7531881e-001 1.1001123e-001 1.1001123e-001 4.8533004e-001 1.2681506e+000 6.6639958e-003 1.3527032e-002 9.8610929e-003
1.3992000e-003 7.8075114e-001 3.7112709e-001 1.0696626e-001 1.0696626e-001 4.7809335e-001 1.2588445e+000 6.8982212e-003 1.3972385e-002 1.0149902e-002
1.3995000e-003 7.7861160e-001 3.6680332e-001 1.0383719e-001 1.0383719e-001 4.7064051e-001 1.2492521e+000 7.1318046e-003 1.4412549e-002 1.0430262e-002
1.3998000e-003 7.7640218e-001 3.6234911e-001 1.0062660e-001 1.0062660e-001 4.6297571e-001 1.2393779e+000 7.3647253e-003 1.4847368e-002 1.0701954e-002
1.4001000e-003 7.7412309e-001 3.5776611e-001 9.7337170e-002 9.7337170e-002 4.5510328e-001 1.2292264e+000 7.5969622e-003 1.5276687e-002 1.0964764e-002
1.4004000e-003 7.7177454e-001 3.5305600e-001 9.3971624e-002 9.3971624e-002 4.4702763e-001 1.2188022e+000 7.8284946e-003 1.5700354e-002 1.1218488e-002
1.4007000e-003 7.6935675e-001 3.4822054e-001 9.0532746e-002 9.0532746e-002 4.3875328e-001 1.2081100e+000 8.0593016e-003 1.6118219e-002 1.1462926e-002
1.4010000e-003 7.6686995e-001 3.4326150e-001 8.7023379e-002 8.7023379e-002 4.3028488e-001 1.1971548e+000 8.2893626e-003 1.6530133e-002 1.1697889e-002
1.4013000e-003 7.6431435e-001 3.3818071e-001 8.3446420e-002 8.3446420e-002 4.2162713e-001 1.1859415e+000 8.5186569e-003 1.6935950e-002 1.1923195e-002
1.4016000e-003 7.6169020e-001 3.3298005e-001 7.9804820e-002 7.9804820e-002 4.1278487e-001 1.1744751e+000 8.7471640e-003 1.7335526e-002 1.2138668e-002
1.4019000e-003 7.5899774e-001 3.2766144e-001 7.6101578e-002 7.6101578e-002 4.0376302e-001 1.1627608e+000 8.9748633e-003 1.7728720e-002 1.2344142e-002
1.4022000e-003 7.5623722e-001 3.2222682e-001 7.2339740e-002 7.2339740e-002 3.9456656e-001 1.1508038e+000 9.2017344e-003 1.8115392e-002 1.2539459e-002
1.4025000e-003 7.5340889e-001 3.1667820e-001 6.8522399e-002 6.8522399e-002 3.8520060e-001 1.1386095e+000 9.4277571e-003 1.8495406e-002 1.2724470e-002
1.4028000e-003 7.5051302e-001 3.1101761e-001 6.4652689e-002 6.4652689e-002 3.7567030e-001 1.1261833e+000 9.6529110e-003 1.8868627e-002 1.2899032e-002
1.4031000e-003 7.4754987e-001 3.0524713e-001 6.0733785e-002 6.0733785e-002 3.6598092e-001 1.1135308e+000 9.8771760e-003 1.9234923e-002 1.3063013e-002
1.4034000e-003 7.4451971e-001 2.9936888e-001 5.6768899e-002 5.6768899e-002 3.5613778e-001 1.1006575e+000 1.0100532e-002 1.9594166e-002 1.3216289e-002
1.4037000e-003 7.4142282e-001 2.9338502e-001 5.2761275e-002 5.2761275e-002 3.4614629e-001 1.0875691e+000 1.0322959e-002 1.9946228e-002 1.3358745e-002
1.4040000e-003 7.3825949e-001 2.8729772e-001 4.8714193e-002 4.8714193e-002 3.3601191e-001 1.0742714e+000 1.0544437e-002 2.0290985e-002 1.3490273e-002
1.4043000e-003 7.3503001e-001 2.8110923e-001 4.4630960e-002 4.4630960e-002 3.2574019e-001 1.0607702e+000 1.0764946e-002 2.0628316e-002 1.3610777e-002
1.4046000e-003 7.3173467e-001 2.7482179e-001 4.0514910e-002 4.0514910e-002 3.1533670e-001 1.0470714e+000 1.0984466e-002 2.0958102e-002 1.3720167e-002
1.4049000e-003 7.2837377e-001 2.6843773e-001 3.6369401e-002 3.6369401e-002 3.0480713e-001 1.0331809e+000 1.1202978e-002 2.1280228e-002 1.3818364e-002
1.4052000e-003 7.2494763e-001 2.6195935e-001 3.2197811e-002 3.2197811e-002 2.9415716e-001 1.0191048e+000 1.1420462e-002 2.1594579e-002 1.3905298e-002
1.4055000e-003 7.2145656e-001 2.5538904e-001 2.8003539e-002 2.8003539e-002 2.8339258e-001 1.0048491e+000 1.1636899e-002 2.1901046e-002 1.3980908e-002
1.4058000e-003 7.1790088e-001 2.4872918e-001 2.3789997e-002 2.3789997e-002 2.7251918e-001 9.9042006e-001 1.1852270e-002 2.2199521e-002 1.4045141e-002
1.4061000e-003 7.1428092e-001 2.4198221e-001 1.9560610e-002 1.9560610e-002 2.6154282e-001 9.7582374e-001 1.2066554e-002 2.2489899e-002 1.4097955e-002
1.4064000e-003 7.1059700e-001 2.3515059e-001 1.5318816e-002 1.5318816e-002 2.5046940e-001 9.6106640e-001 1.2279733e-002 2.2772080e-002 1.4139315e-002
1.4067000e-003 7.0684946e-001 2.2823680e-001 1.1068056e-002 1.1068056e-002 2.3930486e-001 9.4615432e-001 1.2491788e-002 2.3045964e-002 1.4169199e-002
1.4070000e-003 7.0303865e-001 2.2124336e-001 6.8117789e-003 6.8117789e-003 2.2805514e-001 9.3109379e-001 1.2702699e-002 2.3311456e-002 1.4187591e-002
1.4073000e-003 6.9916492e-001 2.1417282e-001 2.5534333e-003 2.5534333e-003 2.1672626e-001 9.1589117e-001 1.2912449e-002 2.3568464e-002 1.4194485e-002
1.4076000e-003 6.9522861e-001 2.0702775e-001 -1.7035323e-003 -1.7035323e-003 2.0532422e-001 9.0055283e-001 1.3121017e-002 2.3816897e-002 1.4189886e-002
1.4079000e-003 6.9123009e-001 1.9981075e-001 -5.9556739e-003 -5.9556739e-003 1.9385508e-001 8.8508517e-001 1.3328387e-002 2.4056670e-002 1.4173805e-002
1.4082000e-003 6.8716973e-001 1.9252444e-001 -1.0199554e-002 -1.0199554e-002 1.8232489e-001 8.6949462e-001 1.3534537e-002 2.4287699e-002 1.4146266e-002
1.4085000e-003 6.8304790e-001 1.8517147e-001 -1.4431744e-002 -1.4431744e-002 1.7073973e-001 8.5378763e-001 1.3739452e-002 2.4509905e-002 1.4107301e-002
1.4088000e-003 6.7886496e-001 1.7775451e-001 -1.8648829e-002 -1.8648829e-002 1.5910568e-001 8.3797064e-001 1.3943111e-002 2.4723210e-002 1.4056949e-002
1.4091000e-003 6.7462131e-001 1.7027625e-001 -2.2847407e-002 -2.2847407e-002 1.4742884e-001 8.2205015e-001 1.4145498e-002 2.4927542e-002 1.3995261e-002
1.4094000e-003 6.7031734e-001 1.6273940e-001 -2.7024096e-002 -2.7024096e-002 1.3571530e-001 8.0603264e-001 1.4346593e-002 2.5122829e-002 1.3922296e-002
1.4097000e-003 6.6595342e-001 1.5514670e-001 -3.1175532e-002 -3.1175532e-002 1.2397116e-001 7.8992459e-001 1.4546379e-002 2.5309005e-002 1.3838122e-002
1.4100000e-003 6.6152997e-001 1.4750089e-001 -3.5298377e-002 -3.5298377e-002 1.1220252e-001 7.7373249e-001 1.4744838e-002 2.5486006e-002 1.3742816e-002
1.4103000e-003 6.5704739e-001 1.3980476e-001 -3.9389317e-002 -3.9389317e-002 1.0041545e-001 7.5746283e-001 1.4941952e-002 2.5653772e-002 1.3636465e-002
1.4106000e-003 6.5250608e-001 1.3206109e-001 -4.3445066e-002 -4.3445066e-002 8.8616023e-002 7.4112210e-001 1.5137704e-002 2.5812245e-002 1.3519163e-002
1.4109000e-003 6.4790645e-001 1.2427268e-001 -4.7462370e-002 -4.7462370e-002 7.6810307e-002 7.2471676e-001 1.5332076e-002 2.5961373e-002 1.3391015e-002
1.4112000e-003 6.4324894e-001 1.1644235e-001 -5.1438010e-002 -5.1438010e-002 6.5004336e-002 7.0825327e-001 1.5525051e-002 2.6101103e-002 1.3252132e-002
1.4115000e-003 6.3853395e-001 1.0857293e-001 -5.5368801e-002 -5.5368801e-002 5.3204128e-002 6.9173808e-001 1.5716611e-002 2.6231391e-002 1.3102637e-002
1.4118000e-003 6.3376193e-001 1.0066727e-001 -5.9251598e-002 -5.9251598e-002 4.1415673e-002 6.7517761e-001 1.5906739e-002 2.6352192e-002 1.2942657e-002
1.4121000e-003 6.2893331e-001 9.2728232e-002 -6.3083298e-002 -6.3083298e-002 2.9644934e-002 6.5857824e-001 1.6095419e-002 2.6463465e-002 1.2772332e-002
1.4124000e-003 6.2404852e-001 8.4758679e-002 -6.6860841e-002 -6.6860841e-002 1.7897838e-002 6.4194635e-001 1.6282634e-002 2.6565176e-002 1.2591808e-002
1.4127000e-003 6.1910801e-001 7.6761492e-002 -7.0581212e-002 -7.0581212e-002 6.1802798e-003 6.2528829e-001 1.6468366e-002 2.6657290e-002 1.2401239e-002
1.4130000e-003 6.1411223e-001 6.8739559e-002 -7.4241448e-002 -7.4241448e-002 -5.5018894e-003 6.0861034e-001 1.6652600e-002 2.6739777e-002 1.2200787e-002
1.4133000e-003 6.0906163e-001 6.0695775e-002 -7.7838635e-002 -7.7838635e-002 -1.7142860e-002 5.9191877e-001 1.6835318e-002 2.6812612e-002 1.1990623e-002
1.4136000e-003 6.0395668e-001 5.2633044e-002 -8.1369912e-002 -8.1369912e-002 -2.8736869e-002 5.7521981e-001 1.7016505e-002 2.6875772e-002 1.1770924e-002
1.4139000e-003 5.9879784e-001 4.4554273e-002 -8.4832475e-002 -8.4832475e-002 -4.0278203e-002 5.5851963e-001 1.7196145e-002 2.6929237e-002 1.1541876e-002
1.4142000e-003 5.9358557e-001 3.6462375e-002 -8.8223577e-002 -8.8223577e-002 -5.1761202e-002 5.4182437e-001 1.7374220e-002 2.6972992e-002 1.1303673e-002
1.4145000e-003 5.8832035e-001 2.8360268e-002 -9.1540531e-002 -9.1540531e-002 -6.3180263e-002 5.2514009e-001 1.7550717e-002 2.7007024e-002 1.1056513e-002
1.4148000e-003 5.8300267e-001 2.0250871e-002 -9.4780713e-002 -9.4780713e-002 -7.4529842e-002 5.0847283e-001 1.7725617e-002 2.7031325e-002 1.0800605e-002
1.4151000e-003 5.7763300e-001 1.2137104e-002 -9.7941562e-002 -9.7941562e-002 -8.5804458e-002 4.9182854e-001 1.7898907e-002 2.7045890e-002 1.0536163e-002
1.4154000e-003 5.7221183e-001 4.0218889e-003 -1.0102058e-001 -1.0102058e-001 -9.6998695e-002 4.7521313e-001 1.8070571e-002 2.7050716e-002 1.0263407e-002
1.4157000e-003 5.6673965e-001 -4.0918528e-003 -1.0401535e-001 -1.0401535e-001 -1.0810721e-001 4.5863244e-001 1.8240593e-002 2.7045806e-002 9.9825660e-003
1.4160000e-003 5.6121696e-001 -1.2201202e-002 -1.0692352e-001 -1.0692352e-001 -1.1912472e-001 4.4209224e-001 1.8408958e-002 2.7031164e-002 9.6938725e-003
1.4163000e-003 5.5564427e-001 -2.0303242e-002 -1.0974279e-001 -1.0974279e-001 -1.3004603e-001 4.2559824e-001 1.8575651e-002 2.7006800e-002 9.3975670e-003
1.4166000e-003 5.5002207e-001 -2.8395060e-002 -1.1247095e-001 -1.1247095e-001 -1.4086601e-001 4.0915605e-001 1.8740658e-002 2.6972726e-002 9.0938954e-003
1.4169000e-003 5.4435088e-001 -3.6473747e-002 -1.1510589e-001 -1.1510589e-001 -1.5157963e-001 3.9277124e-001 1.8903963e-002 2.6928958e-002 8.7831095e-003
1.4172000e-003 5.3863121e-001 -4.4536402e-002 -1.1764553e-001 -1.1764553e-001 -1.6218193e-001 3.7644929e-001 1.9065552e-002 2.6875514e-002 8.4654666e-003
1.4175000e-003 5.3286359e-001 -5.2580127e-002 -1.2008790e-001 -1.2008790e-001 -1.7266802e-001 3.6019557e-001 1.9225411e-002 2.6812418e-002 8.1412293e-003
1.4178000e-003 5.2704853e-001 -6.0602036e-002 -1.2243110e-001 -1.2243110e-001 -1.8303313e-001 3.4401540e-001 1.9383526e-002 2.6739695e-002 7.8106653e-003
