t 1 2 3 4 5 6 7 
5.399e-07 1.91 5 0.1951 0 5 0 5
5.4e-07 1.90909 5 0.19413 0 5 0 5
5.401e-07 1.90818 5 0.193164 0 5 0 5
5.402e-07 1.90727 5 0.192203 0 5 0 5
5.403e-07 1.90636 5 0.191247 0 5 0 5
5.404e-07 1.90545 5 0.190295 0 5 0 5
5.405e-07 1.90455 5 0.189348 0 5 0 5
5.406e-07 1.90364 5 0.188406 0 5 0 5
5.407e-07 1.90273 5 0.187469 0 5 0 5
5.408e-07 1.90182 5 0.186536 0 5 0 5
5.409e-07 1.90091 5 0.185608 0 5 0 5
5.41e-07 1.9 5 0.184685 0 5 0 5
5.411e-07 1.89909 5 0.183766 0 5 0 5
5.412e-07 1.89818 5 0.182852 0 5 0 5
5.413e-07 1.89727 5 0.181942 0 5 0 5
5.414e-07 1.89636 5 0.181037 0 5 0 5
5.415e-07 1.89545 5 0.180136 0 5 0 5
5.416e-07 1.89455 5 0.17924 0 5 0 5
5.417e-07 1.89364 5 0.178348 0 5 0 5
5.418e-07 1.89273 5 0.177461 0 5 0 5
5.419e-07 1.89182 5 0.176578 0 5 0 5
5.42e-07 1.89091 5 0.1757 0 5 0 5
5.421e-07 1.89 5 0.174825 0 5 0 5
5.422e-07 1.88909 5 0.173956 0 5 0 5
5.423e-07 1.88818 5 0.17309 0 5 0 5
5.424e-07 1.88727 5 0.172229 0 5 0 5
5.425e-07 1.88636 5 0.171372 0 5 0 5
5.426e-07 1.88545 5 0.17052 0 5 0 5
5.427e-07 1.88455 5 0.169671 0 5 0 5
5.428e-07 1.88364 5 0.168827 0 5 0 5
5.429e-07 1.88273 5 0.167987 0 5 0 5
5.43e-07 1.88182 5 0.167151 0 5 0 5
5.431e-07 1.88091 5 0.16632 0 5 0 5
5.432e-07 1.88 5 0.165492 0 5 0 5
5.433e-07 1.87909 5 0.164669 0 5 0 5
5.434e-07 1.87818 5 0.16385 0 5 0 5
5.435e-07 1.87727 5 0.163035 0 5 0 5
5.436e-07 1.87636 5 0.162223 0 5 0 5
5.437e-07 1.87545 5 0.161416 0 5 0 5
5.438e-07 1.87455 5 0.160613 0 5 0 5
5.439e-07 1.87364 5 0.159814 0 5 0 5
5.44e-07 1.87273 5 0.159019 0 5 0 5
5.441e-07 1.87182 5 0.158228 0 5 0 5
5.442e-07 1.87091 5 0.157441 0 5 0 5
5.443e-07 1.87 5 0.156658 0 5 0 5
5.444e-07 1.86909 5 0.155878 0 5 0 5
5.445e-07 1.86818 5 0.155103 0 5 0 5
5.446e-07 1.86727 5 0.154331 0 5 0 5
5.447e-07 1.86636 5 0.153563 0 5 0 5
5.448e-07 1.86545 5 0.152799 0 5 0 5
5.449e-07 1.86455 5 0.152039 0 5 0 5
5.45e-07 1.86364 5 0.151283 0 5 0 5
5.451e-07 1.86273 5 0.15053 0 5 0 5
5.452e-07 1.86182 5 0.149781 0 5 0 5
5.453e-07 1.86091 5 0.149036 0 5 0 5
5.454e-07 1.86 5 0.148294 0 5 0 5
5.455e-07 1.85909 5 0.147557 0 5 0 5
5.456e-07 1.85818 5 0.146822 0 5 0 5
5.457e-07 1.85727 5 0.146092 0 5 0 5
5.458e-07 1.85636 5 0.145365 0 5 0 5
5.459e-07 1.85545 5 0.144642 0 5 0 5
5.46e-07 1.85455 5 0.143922 0 5 0 5
5.461e-07 1.85364 5 0.143206 0 5 0 5
5.462e-07 1.85273 5 0.142494 0 5 0 5
5.463e-07 1.85182 5 0.141785 0 5 0 5
5.464e-07 1.85091 5 0.141079 0 5 0 5
5.465e-07 1.85 5 0.140378 0 5 0 5
5.466e-07 1.84909 5 0.139679 0 5 0 5
5.467e-07 1.84818 5 0.138984 0 5 0 5
5.468e-07 1.84727 5 0.138293 0 5 0 5
5.469e-07 1.84636 5 0.137605 0 5 0 5
5.47e-07 1.84545 5 0.13692 0 5 0 5
5.471e-07 1.84455 5 0.136239 0 5 0 5
5.472e-07 1.84364 5 0.135561 0 5 0 5
5.473e-07 1.84273 5 0.134887 0 5 0 5
5.474e-07 1.84182 5 0.134216 0 5 0 5
5.475e-07 1.84091 5 0.133548 0 5 0 5
5.476e-07 1.84 5 0.132884 0 5 0 5
5.477e-07 1.83909 5 0.132222 0 5 0 5
5.478e-07 1.83818 5 0.131565 0 5 0 5
5.479e-07 1.83727 5 0.13091 0 5 0 5
5.48e-07 1.83636 5 0.130259 0 5 0 5
5.481e-07 1.83545 5 0.129611 0 5 0 5
5.482e-07 1.83455 5 0.128966 0 5 0 5
5.483e-07 1.83364 5 0.128324 0 5 0 5
5.484e-07 1.83273 5 0.127686 0 5 0 5
5.485e-07 1.83182 5 0.127051 0 5 0 5
5.486e-07 1.83091 5 0.126418 0 5 0 5
5.487e-07 1.83 5 0.12579 0 5 0 5
5.488e-07 1.82909 5 0.125164 0 5 0 5
5.489e-07 1.82818 5 0.124541 0 5 0 5
5.49e-07 1.82727 5 0.123921 0 5 0 5
5.491e-07 1.82636 5 0.123305 0 5 0 5
5.492e-07 1.82545 5 0.122691 0 5 0 5
5.493e-07 1.82455 5 0.122081 0 5 0 5
5.494e-07 1.82364 5 0.121474 0 5 0 5
5.495e-07 1.82273 5 0.120869 0 5 0 5
5.496e-07 1.82182 5 0.120268 0 5 0 5
5.497e-07 1.82091 5 0.11967 0 5 0 5
5.498e-07 1.82 5 0.119074 0 5 0 5
5.499e-07 1.81909 5 0.118482 0 5 0 5
5.5e-07 1.81818 5 0.117892 0 5 0 5
5.501e-07 1.81727 5 0.117306 0 5 0 5
5.502e-07 1.81636 5 0.116722 0 5 0 5
5.503e-07 1.81545 5 0.116142 0 5 0 5
5.504e-07 1.81455 5 0.115564 0 5 0 5
5.505e-07 1.81364 5 0.114989 0 5 0 5
5.506e-07 1.81273 5 0.114417 0 5 0 5
5.507e-07 1.81182 5 0.113847 0 5 0 5
5.508e-07 1.81091 5 0.113281 0 5 0 5
5.509e-07 1.81 5 0.112717 0 5 0 5
5.51e-07 1.80909 5 0.112157 0 5 0 5
5.511e-07 1.80818 5 0.111599 0 5 0 5
5.512e-07 1.80727 5 0.111043 0 5 0 5
5.513e-07 1.80636 5 0.110491 0 5 0 5
5.514e-07 1.80545 5 0.109941 0 5 0 5
5.515e-07 1.80455 5 0.109394 0 5 0 5
5.516e-07 1.80364 5 0.10885 0 5 0 5
5.517e-07 1.80273 5 0.108309 0 5 0 5
5.518e-07 1.80182 5 0.10777 0 5 0 5
5.519e-07 1.80091 5 0.107234 0 5 0 5
5.52e-07 1.8 5 0.1067 0 5 0 5
5.521e-07 1.79909 5 0.106169 0 5 0 5
5.522e-07 1.79818 5 0.105641 0 5 0 5
5.523e-07 1.79727 5 0.105115 0 5 0 5
5.524e-07 1.79636 5 0.104592 0 5 0 5
5.525e-07 1.79545 5 0.104072 0 5 0 5
5.526e-07 1.79455 5 0.103554 0 5 0 5
5.527e-07 1.79364 5 0.103039 0 5 0 5
5.528e-07 1.79273 5 0.102526 0 5 0 5
5.529e-07 1.79182 5 0.102016 0 5 0 5
5.53e-07 1.79091 5 0.101509 0 5 0 5
5.531e-07 1.79 5 0.101004 0 5 0 5
5.532e-07 1.78909 5 0.100501 0 5 0 5
5.533e-07 1.78818 5 0.100001 0 5 0 5
5.534e-07 1.78727 5 0.0995038 0 5 0 5
5.535e-07 1.78636 5 0.0990087 0 5 0 5
5.536e-07 1.78545 5 0.0985162 0 5 0 5
5.537e-07 1.78455 5 0.098026 0 5 0 5
5.538e-07 1.78364 5 0.0975383 0 5 0 5
5.539e-07 1.78273 5 0.0970531 0 5 0 5
5.54e-07 1.78182 5 0.0965702 0 5 0 5
5.541e-07 1.78091 5 0.0960898 0 5 0 5
5.542e-07 1.78 5 0.0956117 0 5 0 5
5.543e-07 1.77909 5 0.095136 0 5 0 5
5.544e-07 1.77818 5 0.0946627 0 5 0 5
5.545e-07 1.77727 5 0.0941918 0 5 0 5
5.546e-07 1.77636 5 0.0937231 0 5 0 5
5.547e-07 1.77545 5 0.0932569 0 5 0 5
5.548e-07 1.77455 5 0.0927929 0 5 0 5
5.549e-07 1.77364 5 0.0923312 0 5 0 5
5.55e-07 1.77273 5 0.0918719 0 5 0 5
5.551e-07 1.77182 5 0.0914148 0 5 0 5
5.552e-07 1.77091 5 0.09096 0 5 0 5
5.553e-07 1.77 5 0.0905075 0 5 0 5
5.554e-07 1.76909 5 0.0900572 0 5 0 5
5.555e-07 1.76818 5 0.0896091 0 5 0 5
5.556e-07 1.76727 5 0.0891633 0 5 0 5
5.557e-07 1.76636 5 0.0887197 0 5 0 5
5.558e-07 1.76545 5 0.0882783 0 5 0 5
5.559e-07 1.76455 5 0.0878391 0 5 0 5
5.56e-07 1.76364 5 0.0874021 0 5 0 5
5.561e-07 1.76273 5 0.0869673 0 5 0 5
5.562e-07 1.76182 5 0.0865346 0 5 0 5
5.563e-07 1.76091 5 0.0861041 0 5 0 5
5.564e-07 1.76 5 0.0856757 0 5 0 5
5.565e-07 1.75909 5 0.0852495 0 5 0 5
5.566e-07 1.75818 5 0.0848253 0 5 0 5
5.567e-07 1.75727 5 0.0844033 0 5 0 5
5.568e-07 1.75636 5 0.0839834 0 5 0 5
5.569e-07 1.75545 5 0.0835656 0 5 0 5
5.57e-07 1.75455 5 0.0831498 0 5 0 5
5.571e-07 1.75364 5 0.0827361 0 5 0 5
5.572e-07 1.75273 5 0.0823245 0 5 0 5
5.573e-07 1.75182 5 0.081915 0 5 0 5
5.574e-07 1.75091 5 0.0815074 0 5 0 5
5.575e-07 1.75 5 0.0811019 0 5 0 5
5.576e-07 1.74909 5 0.0806984 0 5 0 5
5.577e-07 1.74818 5 0.0802969 0 5 0 5
5.578e-07 1.74727 5 0.0798974 0 5 0 5
5.579e-07 1.74636 5 0.0794999 0 5 0 5
5.58e-07 1.74545 5 0.0791044 0 5 0 5
5.581e-07 1.74455 5 0.0787109 0 5 0 5
5.582e-07 1.74364 5 0.0783193 0 5 0 5
5.583e-07 1.74273 5 0.0779296 0 5 0 5
5.584e-07 1.74182 5 0.0775419 0 5 0 5
5.585e-07 1.74091 5 0.0771561 0 5 0 5
5.586e-07 1.74 5 0.0767723 0 5 0 5
5.587e-07 1.73909 5 0.0763903 0 5 0 5
5.588e-07 1.73818 5 0.0760103 0 5 0 5
5.589e-07 1.73727 5 0.0756321 0 5 0 5
5.59e-07 1.73636 5 0.0752558 0 5 0 5
5.591e-07 1.73545 5 0.0748814 0 5 0 5
5.592e-07 1.73455 5 0.0745089 0 5 0 5
5.593e-07 1.73364 5 0.0741382 0 5 0 5
5.594e-07 1.73273 5 0.0737693 0 5 0 5
5.595e-07 1.73182 5 0.0734023 0 5 0 5
5.596e-07 1.73091 5 0.0730371 0 5 0 5
5.597e-07 1.73 5 0.0726738 0 5 0 5
5.598e-07 1.72909 5 0.0723122 0 5 0 5
5.599e-07 1.72818 5 0.0719524 0 5 0 5
5.6e-07 1.72727 5 0.0715945 0 5 0 5
5.601e-07 1.72636 5 0.0712383 0 5 0 5
5.602e-07 1.72545 5 0.0708839 0 5 0 5
5.603e-07 1.72455 5 0.0705312 0 5 0 5
5.604e-07 1.72364 5 0.0701803 0 5 0 5
5.605e-07 1.72273 5 0.0698312 0 5 0 5
5.606e-07 1.72182 5 0.0694837 0 5 0 5
5.607e-07 1.72091 5 0.069138 0 5 0 5
5.608e-07 1.72 5 0.0687941 0 5 0 5
5.609e-07 1.71909 5 0.0684518 0 5 0 5
5.61e-07 1.71818 5 0.0681113 0 5 0 5
5.611e-07 1.71727 5 0.0677724 0 5 0 5
5.612e-07 1.71636 5 0.0674352 0 5 0 5
5.613e-07 1.71545 5 0.0670997 0 5 0 5
5.614e-07 1.71455 5 0.0667659 0 5 0 5
5.615e-07 1.71364 5 0.0664337 0 5 0 5
5.616e-07 1.71273 5 0.0661032 0 5 0 5
5.617e-07 1.71182 5 0.0657743 0 5 0 5
5.618e-07 1.71091 5 0.0654471 0 5 0 5
5.619e-07 1.71 5 0.0651215 0 5 0 5
5.62e-07 1.70909 5 0.0647975 0 5 0 5
5.621e-07 1.70818 5 0.0644751 0 5 0 5
5.622e-07 1.70727 5 0.0641544 0 5 0 5
5.623e-07 1.70636 5 0.0638352 0 5 0 5
5.624e-07 1.70545 5 0.0635176 0 5 0 5
5.625e-07 1.70455 5 0.0632016 0 5 0 5
5.626e-07 1.70364 5 0.0628871 0 5 0 5
5.627e-07 1.70273 5 0.0625743 0 5 0 5
5.628e-07 1.70182 5 0.062263 0 5 0 5
5.629e-07 1.70091 5 0.0619532 0 5 0 5
5.63e-07 1.7 5 0.061645 0 5 0 5
5.631e-07 1.69909 5 0.0613383 0 5 0 5
5.632e-07 1.69818 5 0.0610331 0 5 0 5
5.633e-07 1.69727 5 0.0607295 0 5 0 5
5.634e-07 1.69636 5 0.0604273 0 5 0 5
5.635e-07 1.69545 5 0.0601267 0 5 0 5
5.636e-07 1.69455 5 0.0598276 0 5 0 5
5.637e-07 1.69364 5 0.0595299 0 5 0 5
5.638e-07 1.69273 5 0.0592337 0 5 0 5
5.639e-07 1.69182 5 0.058939 0 5 0 5
5.64e-07 1.69091 5 0.0586458 0 5 0 5
5.641e-07 1.69 5 0.058354 0 5 0 5
5.642e-07 1.68909 5 0.0580637 0 5 0 5
5.643e-07 1.68818 5 0.0577749 0 5 0 5
5.644e-07 1.68727 5 0.0574874 0 5 0 5
5.645e-07 1.68636 5 0.0572014 0 5 0 5
5.646e-07 1.68545 5 0.0569168 0 5 0 5
5.647e-07 1.68455 5 0.0566337 0 5 0 5
5.648e-07 1.68364 5 0.0563519 0 5 0 5
5.649e-07 1.68273 5 0.0560715 0 5 0 5
5.65e-07 1.68182 5 0.0557926 0 5 0 5
5.651e-07 1.68091 5 0.055515 0 5 0 5
5.652e-07 1.68 5 0.0552388 0 5 0 5
5.653e-07 1.67909 5 0.054964 0 5 0 5
5.654e-07 1.67818 5 0.0546905 0 5 0 5
5.655e-07 1.67727 5 0.0544184 0 5 0 5
5.656e-07 1.67636 5 0.0541477 0 5 0 5
5.657e-07 1.67545 5 0.0538783 0 5 0 5
5.658e-07 1.67455 5 0.0536103 0 5 0 5
5.659e-07 1.67364 5 0.0533435 0 5 0 5
5.66e-07 1.67273 5 0.0530782 0 5 0 5
5.661e-07 1.67182 5 0.0528141 0 5 0 5
5.662e-07 1.67091 5 0.0525513 0 5 0 5
5.663e-07 1.67 5 0.0522899 0 5 0 5
5.664e-07 1.66909 5 0.0520297 0 5 0 5
5.665e-07 1.66818 5 0.0517709 0 5 0 5
5.666e-07 1.66727 5 0.0515133 0 5 0 5
5.667e-07 1.66636 5 0.051257 0 5 0 5
5.668e-07 1.66545 5 0.051002 0 5 0 5
5.669e-07 1.66455 5 0.0507483 0 5 0 5
5.67e-07 1.66364 5 0.0504958 0 5 0 5
5.671e-07 1.66273 5 0.0502446 0 5 0 5
5.672e-07 1.66182 5 0.0499946 0 5 0 5
5.673e-07 1.66091 5 0.0497459 0 5 0 5
5.674e-07 1.66 5 0.0494984 0 5 0 5
5.675e-07 1.65909 5 0.0492521 0 5 0 5
5.676e-07 1.65818 5 0.0490071 0 5 0 5
5.677e-07 1.65727 5 0.0487633 0 5 0 5
5.678e-07 1.65636 5 0.0485207 0 5 0 5
5.679e-07 1.65545 5 0.0482793 0 5 0 5
5.68e-07 1.65455 5 0.0480391 0 5 0 5
5.681e-07 1.65364 5 0.0478001 0 5 0 5
5.682e-07 1.65273 5 0.0475623 0 5 0 5
5.683e-07 1.65182 5 0.0473256 0 5 0 5
5.684e-07 1.65091 5 0.0470902 0 5 0 5
5.685e-07 1.65 5 0.0468559 0 5 0 5
5.686e-07 1.64909 5 0.0466228 0 5 0 5
5.687e-07 1.64818 5 0.0463908 0 5 0 5
5.688e-07 1.64727 5 0.04616 0 5 0 5
5.689e-07 1.64636 5 0.0459304 0 5 0 5
5.69e-07 1.64545 5 0.0457019 0 5 0 5
5.691e-07 1.64455 5 0.0454745 0 5 0 5
5.692e-07 1.64364 5 0.0452483 0 5 0 5
5.693e-07 1.64273 5 0.0450231 0 5 0 5
5.694e-07 1.64182 5 0.0447991 0 5 0 5
5.695e-07 1.64091 5 0.0445763 0 5 0 5
5.696e-07 1.64 5 0.0443545 0 5 0 5
5.697e-07 1.63909 5 0.0441338 0 5 0 5
5.698e-07 1.63818 5 0.0439142 0 5 0 5
5.699e-07 1.63727 5 0.0436958 0 5 0 5
5.7e-07 1.63636 5 0.0434784 0 5 0 5
5.701e-07 1.63545 5 0.0432621 0 5 0 5
5.702e-07 1.63455 5 0.0430468 0 5 0 5
5.703e-07 1.63364 5 0.0428327 0 5 0 5
5.704e-07 1.63273 5 0.0426196 0 5 0 5
5.705e-07 1.63182 5 0.0424075 0 5 0 5
5.706e-07 1.63091 5 0.0421966 0 5 0 5
5.707e-07 1.63 5 0.0419866 0 5 0 5
5.708e-07 1.62909 5 0.0417777 0 5 0 5
5.709e-07 1.62818 5 0.0415699 0 5 0 5
5.71e-07 1.62727 5 0.0413631 0 5 0 5
5.711e-07 1.62636 5 0.0411573 0 5 0 5
5.712e-07 1.62545 5 0.0409525 0 5 0 5
5.713e-07 1.62455 5 0.0407488 0 5 0 5
5.714e-07 1.62364 5 0.040546 0 5 0 5
5.715e-07 1.62273 5 0.0403443 0 5 0 5
5.716e-07 1.62182 5 0.0401436 0 5 0 5
5.717e-07 1.62091 5 0.0399439 0 5 0 5
5.718e-07 1.62 5 0.0397452 0 5 0 5
5.719e-07 1.61909 5 0.0395474 0 5 0 5
5.72e-07 1.61818 5 0.0393507 0 5 0 5
5.721e-07 1.61727 5 0.0391549 0 5 0 5
5.722e-07 1.61636 5 0.0389601 0 5 0 5
5.723e-07 1.61545 5 0.0387663 0 5 0 5
5.724e-07 1.61455 5 0.0385734 0 5 0 5
5.725e-07 1.61364 5 0.0383815 0 5 0 5
5.726e-07 1.61273 5 0.0381905 0 5 0 5
5.727e-07 1.61182 5 0.0380005 0 5 0 5
5.728e-07 1.61091 5 0.0378115 0 5 0 5
5.729e-07 1.61 5 0.0376234 0 5 0 5
5.73e-07 1.60909 5 0.0374362 0 5 0 5
5.731e-07 1.60818 5 0.0372499 0 5 0 5
5.732e-07 1.60727 5 0.0370646 0 5 0 5
5.733e-07 1.60636 5 0.0368802 0 5 0 5
5.734e-07 1.60545 5 0.0366967 0 5 0 5
5.735e-07 1.60455 5 0.0365141 0 5 0 5
5.736e-07 1.60364 5 0.0363325 0 5 0 5
5.737e-07 1.60273 5 0.0361517 0 5 0 5
5.738e-07 1.60182 5 0.0359719 0 5 0 5
5.739e-07 1.60091 5 0.0357929 0 5 0 5
5.74e-07 1.6 5 0.0356148 0 5 0 5
5.741e-07 1.59909 5 0.0354376 0 5 0 5
5.742e-07 1.59818 5 0.0352613 0 5 0 5
5.743e-07 1.59727 5 0.0350859 0 5 0 5
5.744e-07 1.59636 5 0.0349113 0 5 0 5
5.745e-07 1.59545 5 0.0347377 0 5 0 5
5.746e-07 1.59455 5 0.0345648 0 5 0 5
5.747e-07 1.59364 5 0.0343929 0 5 0 5
5.748e-07 1.59273 5 0.0342218 0 5 0 5
5.749e-07 1.59182 5 0.0340515 0 5 0 5
5.75e-07 1.59091 5 0.0338821 0 5 0 5
5.751e-07 1.59182 0 0.0585891 0 5 0 5
5.752e-07 1.59273 0 0.0831733 0 5 0 5
5.753e-07 1.59364 0 0.107635 0 5 0 5
5.754e-07 1.59455 0 0.131975 0 5 0 5
5.755e-07 1.59545 0 0.156194 0 5 0 5
5.756e-07 1.59636 0 0.180293 0 5 0 5
5.757e-07 1.59727 0 0.204271 0 5 0 5
5.758e-07 1.59818 0 0.228131 0 5 0 5
5.759e-07 1.59909 0 0.251871 0 5 0 5
5.76e-07 1.6 0 0.275494 0 5 0 5
5.761e-07 1.60091 0 0.298999 0 5 0 5
5.762e-07 1.60182 0 0.322387 0 5 0 5
5.763e-07 1.60273 0 0.345659 0 5 0 5
5.764e-07 1.60364 0 0.368815 0 5 0 5
5.765e-07 1.60455 0 0.391855 0 5 0 5
5.766e-07 1.60545 0 0.414781 0 5 0 5
5.767e-07 1.60636 0 0.437594 0 5 0 5
5.768e-07 1.60727 0 0.460292 0 5 0 5
5.769e-07 1.60818 0 0.482878 0 5 0 5
5.77e-07 1.60909 0 0.505351 0 5 0 5
5.771e-07 1.61 0 0.527712 0 5 0 5
5.772e-07 1.61091 0 0.549963 0 5 0 5
5.773e-07 1.61182 0 0.572102 0 5 0 5
5.774e-07 1.61273 0 0.594131 0 5 0 5
5.775e-07 1.61364 0 0.616051 0 5 0 5
5.776e-07 1.61455 0 0.637862 0 5 0 5
5.777e-07 1.61545 0 0.659564 0 5 0 5
5.778e-07 1.61636 0 0.681158 0 5 0 5
5.779e-07 1.61727 0 0.702645 0 5 0 5
5.78e-07 1.61818 0 0.724025 0 5 0 5
5.781e-07 1.61909 0 0.745298 0 5 0 5
5.782e-07 1.62 0 0.766466 0 5 0 5
5.783e-07 1.62091 0 0.787528 0 5 0 5
5.784e-07 1.62182 0 0.808486 0 5 0 5
5.785e-07 1.62273 0 0.829339 0 5 0 5
5.786e-07 1.62364 0 0.850089 0 5 0 5
5.787e-07 1.62455 0 0.870735 0 5 0 5
5.788e-07 1.62545 0 0.891279 0 5 0 5
5.789e-07 1.62636 0 0.91172 0 5 0 5
5.79e-07 1.62727 0 0.93206 0 5 0 5
5.791e-07 1.62818 0 0.952298 0 5 0 5
5.792e-07 1.62909 0 0.972436 0 5 0 5
5.793e-07 1.63 0 0.992474 0 5 0 5
5.794e-07 1.63091 0 1.01241 0 5 0 5
5.795e-07 1.63182 0 1.03225 0 5 0 5
5.796e-07 1.63273 0 1.05199 0 5 0 5
5.797e-07 1.63364 0 1.07163 0 5 0 5
5.798e-07 1.63455 0 1.09118 0 5 0 5
5.799e-07 1.63545 0 1.11062 0 5 0 5
5.8e-07 1.63636 0 1.12997 0 5 0 5
5.801e-07 1.63727 0 1.14923 0 5 0 5
5.802e-07 1.63818 0 1.16839 0 5 0 5
5.803e-07 1.63909 0 1.18745 0 5 0 5
5.804e-07 1.64 0 1.20642 0 5 0 5
5.805e-07 1.64091 0 1.22529 0 5 0 5
5.806e-07 1.64182 0 1.24407 0 5 0 5
5.807e-07 1.64273 0 1.26276 0 5 0 5
5.808e-07 1.64364 0 1.28135 0 5 0 5
5.809e-07 1.64455 0 1.29985 0 5 0 5
5.81e-07 1.64545 0 1.31826 0 5 0 5
5.811e-07 1.64636 0 1.33658 0 5 0 5
5.812e-07 1.64727 0 1.3548 0 5 0 5
5.813e-07 1.64818 0 1.37294 0 5 0 5
5.814e-07 1.64909 0 1.39098 0 5 0 5
5.815e-07 1.65 0 1.40894 0 5 0 5
5.816e-07 1.65091 0 1.4268 0 5 0 5
5.817e-07 1.65182 0 1.44458 0 5 0 5
5.818e-07 1.65273 0 1.46227 0 5 0 5
5.819e-07 1.65364 0 1.47987 0 5 0 5
5.82e-07 1.65455 0 1.49738 0 5 0 5
5.821e-07 1.65545 0 1.51481 0 5 0 5
5.822e-07 1.65636 0 1.53215 0 5 0 5
5.823e-07 1.65727 0 1.5494 0 5 0 5
5.824e-07 1.65818 0 1.56657 0 5 0 5
5.825e-07 1.65909 0 1.58365 0 5 0 5
5.826e-07 1.66 0 1.60065 0 5 0 5
5.827e-07 1.66091 0 1.61756 0 5 0 5
5.828e-07 1.66182 0 1.63439 0 5 0 5
5.829e-07 1.66273 0 1.65113 0 5 0 5
5.83e-07 1.66364 0 1.66779 0 5 0 5
5.831e-07 1.66455 0 1.68437 0 5 0 5
5.832e-07 1.66545 0 1.70087 0 5 0 5
5.833e-07 1.66636 0 1.71728 0 5 0 5
5.834e-07 1.66727 0 1.73361 0 5 0 5
5.835e-07 1.66818 0 1.74986 0 5 0 5
5.836e-07 1.66909 0 1.76603 0 5 0 5
5.837e-07 1.67 0 1.78212 0 5 0 5
5.838e-07 1.67091 0 1.79813 0 5 0 5
5.839e-07 1.67182 0 1.81406 0 5 0 5
5.84e-07 1.67273 0 1.82991 0 5 0 5
5.841e-07 1.67364 0 1.84568 0 5 0 5
5.842e-07 1.67455 0 1.86138 0 5 0 5
5.843e-07 1.67545 0 1.87699 0 5 0 5
5.844e-07 1.67636 0 1.89253 0 5 0 5
5.845e-07 1.67727 0 1.90799 0 5 0 5
5.846e-07 1.67818 0 1.92337 0 5 0 5
5.847e-07 1.67909 0 1.93868 0 5 0 5
5.848e-07 1.68 0 1.95391 0 5 0 5
5.849e-07 1.68091 0 1.96906 0 5 0 5
5.85e-07 1.68182 0 1.98414 0 5 0 5
5.851e-07 1.68273 0 1.99915 0 5 0 5
5.852e-07 1.68364 0 2.01408 0 5 0 5
5.853e-07 1.68455 0 2.02893 0 5 0 5
5.854e-07 1.68545 0 2.04371 0 5 0 5
5.855e-07 1.68636 0 2.05842 0 5 0 5
5.856e-07 1.68727 0 2.07306 0 5 0 5
5.857e-07 1.68818 0 2.08762 0 5 0 5
5.858e-07 1.68909 0 2.10211 0 5 0 5
5.859e-07 1.69 0 2.11652 0 5 0 5
5.86e-07 1.69091 0 2.13087 0 5 0 5
5.861e-07 1.69182 0 2.14514 0 5 0 5
5.862e-07 1.69273 0 2.15935 0 5 0 5
5.863e-07 1.69364 0 2.17348 0 5 0 5
5.864e-07 1.69455 0 2.18754 0 5 0 5
5.865e-07 1.69545 0 2.20153 0 5 0 5
5.866e-07 1.69636 0 2.21546 0 5 0 5
5.867e-07 1.69727 0 2.22931 0 5 0 5
5.868e-07 1.69818 0 2.2431 0 5 0 5
5.869e-07 1.69909 0 2.25681 0 5 0 5
5.87e-07 1.7 0 2.27046 0 5 0 5
5.871e-07 1.70091 0 2.28404 0 5 0 5
5.872e-07 1.70182 0 2.29755 0 5 0 5
5.873e-07 1.70273 0 2.311 0 5 0 5
5.874e-07 1.70364 0 2.32437 0 5 0 5
5.875e-07 1.70455 0 2.33769 0 5 0 5
5.876e-07 1.70545 0 2.35093 0 5 0 5
5.877e-07 1.70636 0 2.36411 0 5 0 5
5.878e-07 1.70727 0 2.37722 0 5 0 5
5.879e-07 1.70818 0 2.39027 0 5 0 5
5.88e-07 1.70909 0 2.40326 0 5 0 5
5.881e-07 1.71 0 2.41618 0 5 0 5
5.882e-07 1.71091 0 2.42903 0 5 0 5
5.883e-07 1.71182 0 2.44182 0 5 0 5
5.884e-07 1.71273 0 2.45455 0 5 0 5
5.885e-07 1.71364 0 2.46721 0 5 0 5
5.886e-07 1.71455 0 2.47981 0 5 0 5
5.887e-07 1.71545 0 2.49235 0 5 0 5
5.888e-07 1.71636 0 2.50483 5 0 5 0
5.889e-07 1.71727 0 2.51724 5 0 5 0
5.89e-07 1.71818 0 2.52959 5 0 5 0
5.891e-07 1.71909 0 2.54188 5 0 5 0
5.892e-07 1.72 0 2.55411 5 0 5 0
5.893e-07 1.72091 0 2.56628 5 0 5 0
5.894e-07 1.72182 0 2.57839 5 0 5 0
5.895e-07 1.72273 0 2.59044 5 0 5 0
5.896e-07 1.72364 0 2.60243 5 0 5 0
5.897e-07 1.72455 0 2.61435 5 0 5 0
5.898e-07 1.72545 0 2.62622 5 0 5 0
5.899e-07 1.72636 0 2.63803 5 0 5 0
5.9e-07 1.72727 0 2.64978 5 0 5 0
5.901e-07 1.72818 0 2.66148 5 0 5 0
5.902e-07 1.72909 0 2.67311 5 0 5 0
5.903e-07 1.73 0 2.68469 5 0 5 0
5.904e-07 1.73091 0 2.69621 5 0 5 0
5.905e-07 1.73182 0 2.70767 5 0 5 0
5.906e-07 1.73273 0 2.71907 5 0 5 0
5.907e-07 1.73364 0 2.73042 5 0 5 0
5.908e-07 1.73455 0 2.74171 5 0 5 0
5.909e-07 1.73545 0 2.75295 5 0 5 0
5.91e-07 1.73636 0 2.76413 5 0 5 0
