t 1 2 3 4 5 6 7 jV0700 
4.837e-07 0.887357 4.80416 0.5453 4.59503 0 1.74305 5 0
4.838e-07 0.883917 4.804 0.544602 4.59496 0 1.75925 5 0
4.839e-07 0.880496 4.80383 0.543908 4.5949 0 1.77537 5 0
4.84e-07 0.877092 4.80367 0.543218 4.59484 0 1.79142 5 0
4.841e-07 0.873706 4.80351 0.542531 4.59478 0 1.80738 5 0
4.842e-07 0.870337 4.80335 0.541849 4.59471 0 1.82326 5 0
4.843e-07 0.866986 4.80319 0.541169 4.59465 0 1.83907 5 0
4.844e-07 0.863653 4.80303 0.540494 4.59459 0 1.85479 5 0
4.845e-07 0.860337 4.80287 0.539822 4.59453 0 1.87044 5 0
4.846e-07 0.857038 4.80272 0.539154 4.59447 0 1.88601 5 0
4.847e-07 0.853756 4.80256 0.53849 4.59441 0 1.9015 5 0
4.848e-07 0.850492 4.8024 0.537829 4.59435 0 1.91692 5 0
4.849e-07 0.847245 4.80225 0.537171 4.59429 0 1.93226 5 0
4.85e-07 0.844014 4.8021 0.536518 4.59423 0 1.94752 5 0
4.851e-07 0.8408 4.80194 0.535868 4.59417 0 1.96271 5 0
4.852e-07 0.837603 4.80179 0.535221 4.59411 0 1.97782 5 0
4.853e-07 0.834423 4.80164 0.534578 4.59405 0 1.99285 5 0
4.854e-07 0.831259 4.80149 0.533938 4.59399 0 2.00782 5 0
4.855e-07 0.828112 4.80134 0.533302 4.59394 0 2.0227 5 0
4.856e-07 0.824981 4.80119 0.532669 4.59388 0 2.03751 5 0
4.857e-07 0.821867 4.80104 0.53204 4.59382 0 2.05225 5 0
4.858e-07 0.818768 4.80089 0.531414 4.59376 0 2.06692 5 0
4.859e-07 0.815686 4.80075 0.530791 4.59371 0 2.08151 5 0
4.86e-07 0.81262 4.8006 0.530172 4.59365 0 2.09603 5 0
4.861e-07 0.80957 4.80046 0.529557 4.5936 0 2.11048 5 0
4.862e-07 0.806536 4.80031 0.528944 4.59354 0 2.12485 5 0
4.863e-07 0.803517 4.80017 0.528335 4.59349 0 2.13916 5 0
4.864e-07 0.800515 4.80002 0.527729 4.59343 0 2.15339 5 0
4.865e-07 0.797527 4.79988 0.527127 4.59338 0 2.16755 5 0
4.866e-07 0.794556 4.79974 0.526527 4.59332 0 2.18165 5 0
4.867e-07 0.7916 4.7996 0.525932 4.59327 0 2.19567 5 0
4.868e-07 0.788659 4.79946 0.525339 4.59321 0 2.20962 5 0
4.869e-07 0.785734 4.79932 0.524749 4.59316 0 2.2235 5 0
4.87e-07 0.782824 4.79918 0.524163 4.59311 0 2.23731 5 0
4.871e-07 0.779929 4.79904 0.52358 4.59305 0 2.25106 5 0
4.872e-07 0.777049 4.79891 0.523 4.593 0 2.26474 5 0
4.873e-07 0.774185 4.79877 0.522423 4.59295 0 2.27834 5 0
4.874e-07 0.771335 4.79863 0.521849 4.5929 0 2.29188 5 0
4.875e-07 0.7685 4.7985 0.521279 4.59284 0 2.30536 5 0
4.876e-07 0.76568 4.79837 0.520711 4.59279 0 2.31876 5 0
4.877e-07 0.762874 4.79823 0.520147 4.59274 0 2.3321 5 0
4.878e-07 0.760083 4.7981 0.519585 4.59269 0 2.34538 5 0
4.879e-07 0.757307 4.79797 0.519027 4.59264 0 2.35858 5 0
4.88e-07 0.754545 4.79784 0.518472 4.59259 0 2.37172 5 0
4.881e-07 0.751797 4.7977 0.517919 4.59254 0 2.3848 5 0
4.882e-07 0.749064 4.79757 0.51737 4.59249 0 2.39781 5 0
4.883e-07 0.746345 4.79745 0.516824 4.59244 0 2.41076 5 0
4.884e-07 0.74364 4.79732 0.51628 4.59239 0 2.42364 5 0
4.885e-07 0.74095 4.79719 0.51574 4.59234 0 2.43646 5 0
4.886e-07 0.738273 4.79706 0.515202 4.59229 0 2.44921 5 0
4.887e-07 0.73561 4.79693 0.514668 4.59224 0 2.4619 5 0
4.888e-07 0.732962 4.79681 0.514136 4.59219 0 2.47453 5 0
4.889e-07 0.730326 4.79668 0.513607 4.59215 0 2.48709 5 0
4.89e-07 0.727705 4.79656 0.513082 4.5921 0 2.4996 5 0
4.891e-07 0.748783 0.0356563 0.512559 4.59205 0 2.51204 5 0
4.892e-07 0.769751 0.0366548 0.512038 4.592 0 2.52441 5 0
4.893e-07 0.79061 0.0376481 0.511521 4.59196 0 2.53673 5 0
4.894e-07 0.81136 0.0386362 0.511006 4.59191 0 2.54899 5 0
4.895e-07 0.832002 0.0396191 0.510495 4.59186 0 2.56118 5 0
4.896e-07 0.852536 0.0405969 0.509986 4.59182 0 2.57331 5 0
4.897e-07 0.872963 0.0415697 0.509479 4.59177 0 2.58539 5 0
4.898e-07 0.893284 0.0425373 0.508976 4.59173 0 2.5974 5 0
4.899e-07 0.913499 0.0435 0.508475 4.59168 0 2.60935 5 0
4.9e-07 0.933609 0.0444576 0.507977 4.59163 0 2.62125 5 0
4.901e-07 0.953614 0.0454102 0.507482 4.59159 0 2.63308 5 0
4.902e-07 0.973514 0.0463578 0.506989 4.59154 0 2.64486 5 0
4.903e-07 0.993311 0.0473005 0.506499 4.5915 0 2.65657 5 0
4.904e-07 1.01301 0.0482383 0.506012 4.59146 0 2.66823 5 0
4.905e-07 1.0326 0.0491712 0.505527 4.59141 0 2.67983 5 0
4.906e-07 1.05209 0.0500993 0.505045 4.59137 0 2.69138 5 0
4.907e-07 1.07147 0.0510225 0.504565 4.59132 0 2.70286 5 0
4.908e-07 1.09076 0.0519409 0.504089 4.59128 0 2.71429 5 0
4.909e-07 1.10995 0.0528545 0.503614 4.59124 0 2.72566 5 0
4.91e-07 1.12903 0.0537634 0.503143 4.59119 0 2.73698 5 0
4.911e-07 1.14802 0.0546675 0.502674 4.59115 0 2.74824 5 0
4.912e-07 1.16691 0.0555669 0.502207 4.59111 0 2.75944 5 0
4.913e-07 1.18569 0.0564617 0.501743 4.59107 0 2.77059 5 0
4.914e-07 1.20439 0.0573517 0.501281 4.59103 0 2.78168 5 0
4.915e-07 1.22298 0.0582371 0.500822 4.59098 0 2.79271 5 0
4.916e-07 1.24148 0.059118 0.500366 4.59094 0 2.8037 5 0
4.917e-07 1.25988 0.0599942 0.499912 4.5909 0 2.81462 5 0
4.918e-07 1.27818 0.0608658 0.49946 4.59086 0 2.82549 5 0
4.919e-07 1.29639 0.0617329 0.499011 4.59082 0 2.83631 5 0
4.92e-07 1.31451 0.0625955 0.498564 4.59078 0 2.84708 5 0
4.921e-07 1.33253 0.0634536 0.49812 4.59074 0 2.85779 4.5 0
4.922e-07 1.35045 0.0643073 0.497678 4.5907 0 2.86845 4 0
4.923e-07 1.36829 0.0651564 0.497239 4.59066 0 2.87905 3.5 0
4.924e-07 1.38603 0.0660012 0.496801 4.59062 0 2.8896 3 0
4.925e-07 1.40367 0.0668416 0.496367 4.59058 0 2.9001 2.5 0
4.926e-07 1.42123 0.0676775 0.495934 4.59054 0 2.91055 2 0
4.927e-07 1.43869 0.0685091 0.495504 4.5905 0 2.92095 1.5 0
4.928e-07 1.45607 0.0693364 0.495077 4.59046 0 2.93129 1 0
4.929e-07 1.47335 0.0701594 0.494651 4.59042 0 2.94158 0.5 0
4.93e-07 1.49054 0.0709781 0.494228 4.59038 0 2.95182 0 0
4.931e-07 1.50764 0.0717925 0.493807 4.59035 0 2.96201 0 0
4.932e-07 1.52466 0.0726027 0.493389 4.59031 0 2.97215 0 0
4.933e-07 1.54158 0.0734086 0.492973 4.59027 0 2.98224 0 0
4.934e-07 1.55842 0.0742104 0.492559 4.59023 0 2.99228 0 0
4.935e-07 1.57517 0.075008 0.492147 4.5902 0 3.00227 0 0
4.936e-07 1.59183 0.0758014 0.491738 4.59016 0 3.01221 0 0
4.937e-07 1.6084 0.0765907 0.49133 4.59012 0 3.0221 0 0
4.938e-07 1.62489 0.0773759 0.490925 4.59008 0 3.03194 0 0
4.939e-07 1.6413 0.0781569 0.490522 4.59005 0 3.04173 0 0
4.94e-07 1.65761 0.078934 0.490122 4.59001 0 3.05147 0 0
4.941e-07 1.67385 0.0797069 0.489723 4.58997 0 3.06116 0 0
4.942e-07 1.68999 0.0804759 0.489327 4.58994 0 3.07081 0 0
4.943e-07 1.70606 0.0812408 0.488933 4.5899 0 3.08041 0 0
4.944e-07 1.72204 0.0820017 0.488541 4.58987 0 3.08996 0 0
4.945e-07 1.73793 0.0827587 0.488151 4.58983 0 3.09946 0 0
4.946e-07 1.75375 0.0835117 0.487763 4.5898 0 3.10892 0 0
4.947e-07 1.76948 0.0842609 0.487377 4.58976 0 3.11832 0 0
4.948e-07 1.78513 0.0850061 0.486994 4.58973 0 3.12769 0 0
4.949e-07 1.80069 0.0857474 0.486612 4.58969 0 3.137 0 0
4.95e-07 1.81618 0.0864848 0.486233 4.58966 0 3.14627 0 0
4.951e-07 1.83159 0.0872185 0.485855 4.58962 0 3.15549 0 0
4.952e-07 1.84691 0.0879483 0.48548 4.58959 0 3.16467 0 0
4.953e-07 1.86216 0.0886742 0.485107 4.58956 0 3.1738 0 0
4.954e-07 1.87733 0.0893965 0.484735 4.58952 0 3.18289 0 0
4.955e-07 1.89241 0.0901149 0.484366 4.58949 0 3.19193 0 0
4.956e-07 1.90742 0.0908296 0.483999 4.58945 0 3.20092 0 0
4.957e-07 1.92235 0.0915406 0.483634 4.58942 0 3.20987 0 0
4.958e-07 1.9372 0.0922479 0.48327 4.58939 0 3.21878 0 0
4.959e-07 1.95198 0.0929514 0.482909 4.58936 0 3.22764 0 0
4.96e-07 1.96668 0.0936514 0.48255 4.58932 0 3.23646 0 0
4.961e-07 1.9813 0.0943476 0.482192 4.58929 0 3.24523 0 0
4.962e-07 1.99585 0.0950403 0.481837 4.58926 0 3.25396 0 0
4.963e-07 2.01032 0.0957293 0.481483 4.58923 0 3.26265 0 0
4.964e-07 2.02471 0.0964148 0.481132 4.58919 0 3.27129 0 0
4.965e-07 2.03903 0.0970966 0.480782 4.58916 0 3.27989 0 0
4.966e-07 2.05327 0.097775 0.480434 4.58913 0 3.28845 0 0
4.967e-07 2.06744 0.0984497 0.480088 4.5891 0 3.29697 0 0
4.968e-07 2.08154 0.099121 0.479744 4.58907 0 3.30544 0 0
4.969e-07 2.09556 0.0997888 0.479402 4.58904 0 3.31387 0 0
4.97e-07 2.10951 0.100453 0.479062 4.58901 0 3.32226 0 0
4.971e-07 2.12339 0.101114 0.478723 4.58897 0 3.3306 0 0
4.972e-07 2.1372 0.101771 0.478386 4.58894 0 3.33891 0 0
4.973e-07 2.15093 0.102425 0.478052 4.58891 0 3.34717 0 0
4.974e-07 2.16459 0.103076 0.477719 4.58888 0 3.3554 0 0
4.975e-07 2.17818 0.103723 0.477387 4.58885 0 3.36358 0 0
4.976e-07 2.1917 0.104367 0.477058 4.58882 0 3.37172 0 0
4.977e-07 2.20515 0.105007 0.47673 4.58879 0 3.37982 0 0
4.978e-07 2.21853 0.105644 0.476404 4.58876 0 3.38788 0 0
4.979e-07 2.23184 0.106278 0.47608 4.58873 0 3.3959 0 0
4.98e-07 2.24508 0.106909 0.475758 4.58871 0 3.40388 0 0
4.981e-07 2.25825 0.107536 0.475438 4.58868 0 3.41182 0 0
4.982e-07 2.27135 0.10816 0.475119 4.58865 0 3.41973 0 0
4.983e-07 2.28439 0.10878 0.474802 4.58862 0 3.42759 0 0
4.984e-07 2.29735 0.109398 0.474486 4.58859 0 3.43541 0 0
4.985e-07 2.31025 0.110012 0.474173 4.58856 0 3.44319 0 0
4.986e-07 2.32308 0.110623 0.473861 4.58853 0 3.45094 0 0
4.987e-07 2.33585 0.111231 0.47355 4.5885 0 3.45865 0 0
4.988e-07 2.34855 0.111836 0.473242 4.58848 0 3.46632 0 0
4.989e-07 2.36118 0.112437 0.472935 4.58845 0 3.47395 0 0
4.99e-07 2.37374 0.113035 0.47263 4.58842 0 3.48154 0 0
4.991e-07 2.38625 0.113631 0.472326 4.58839 0 3.48909 0 0
4.992e-07 2.39868 0.114223 0.472024 4.58837 0 3.49661 0 0
4.993e-07 2.41105 0.114812 0.471724 4.58834 0 3.50409 0 0
4.994e-07 2.42336 0.115398 0.471425 4.58831 0 3.51153 0 0
4.995e-07 2.4356 0.115981 0.471128 4.58828 0 3.51894 0 0
4.996e-07 2.44778 0.116561 0.470832 4.58826 0 3.5263 0 0
4.997e-07 2.45989 0.117138 0.470539 4.58823 0 3.53364 0 0
4.998e-07 2.47194 0.117712 0.470246 4.5882 0 3.54093 0 0
4.999e-07 2.48393 0.118283 0.469956 4.58818 0 3.54819 0 0
5e-07 2.49586 0.11885 0.469667 4.58815 0 3.55541 0 0
5.001e-07 2.50772 0.119415 0.491983 0.0447257 0 3.5626 0 0
5.002e-07 2.51953 0.119977 0.514178 0.0467435 0 3.56975 0 0
5.003e-07 2.53127 0.120537 0.536253 0.0487503 0 3.57687 0 0
5.004e-07 2.54295 0.121093 0.558209 0.0507462 0 3.58395 0 0
5.005e-07 2.55457 0.121646 0.580045 0.0527313 0 3.59099 0 0
5.006e-07 2.56613 0.122196 0.601762 0.0547057 0 3.598 0 0
5.007e-07 2.57762 0.122744 0.623362 0.0566693 0 3.60498 0 0
5.008e-07 2.58906 0.123289 0.644845 0.0586223 0 3.61192 0 0
5.009e-07 2.60044 0.12383 0.666211 0.0605646 0 3.61882 0 0
5.01e-07 2.61176 0.12437 0.687461 0.0624965 0 3.6257 1.27794e-10 0
5.011e-07 2.62302 0.124906 0.708596 0.0644178 0 3.63253 0.5 0
5.012e-07 2.63422 0.125439 0.729617 0.0663288 0 3.63934 1 0
5.013e-07 2.64536 0.12597 0.750523 0.0682293 0 3.64611 1.5 0
5.014e-07 2.65645 0.126498 0.771316 0.0701196 0 3.65284 2 0
5.015e-07 2.66748 0.127023 0.791996 0.0719996 5 3.63467 2.5 0
5.016e-07 2.67845 0.127545 0.812563 0.0738694 5 3.61659 3 0
5.017e-07 2.68936 0.128065 0.83302 0.0757291 5 3.59859 3.5 0
5.018e-07 2.70022 0.128582 0.853365 0.0775786 5 3.58069 4 0
5.019e-07 2.71102 0.129096 0.8736 0.0794182 5 3.56287 4.5 0
5.02e-07 2.72176 0.129608 0.893725 0.0812477 5 3.54515 5 0
5.021e-07 2.73245 0.130116 0.913741 0.0830674 5 3.52751 5 0
5.022e-07 2.74308 0.130623 0.933648 0.0848771 5 3.50996 5 0
5.023e-07 2.75365 0.131126 0.953448 0.0866771 5 3.4925 5 0
5.024e-07 2.76418 0.131627 0.97314 0.0884672 5 3.47512 5 0
5.025e-07 2.77464 0.132126 0.992725 0.0902477 5 3.45783 5 0
5.026e-07 2.78505 0.132622 1.0122 0.0920185 5 3.44063 5 0
5.027e-07 2.79541 0.133115 1.03158 0.0937797 5 3.42351 5 0
5.028e-07 2.80571 0.133605 1.05085 0.0955314 5 3.40648 5 0
5.029e-07 2.81596 0.134093 1.07001 0.0972735 5 3.38953 5 0
5.03e-07 2.82616 0.134579 1.08907 0.0990062 5 3.37267 5 0
5.031e-07 2.8363 0.135062 1.10802 0.10073 5 3.35589 5 0
5.032e-07 2.84639 0.135543 1.12688 0.102443 5 3.33919 5 0
5.033e-07 2.85643 0.136021 1.14563 0.104148 5 3.32258 5 0
5.034e-07 2.86642 0.136496 1.16428 0.105843 5 3.30605 5 0
5.035e-07 2.87635 0.136969 1.18283 0.10753 5 3.2896 5 0
5.036e-07 2.88623 0.13744 1.20127 0.109207 5 3.27324 5 0
5.037e-07 2.89606 0.137908 1.21962 0.110875 5 3.25695 5 0
5.038e-07 2.90584 0.138373 1.23787 0.112534 5 3.24075 5 0
5.039e-07 2.91557 0.138837 1.25602 0.114184 5 3.22463 5 0
5.04e-07 2.92525 0.139297 1.27407 0.115824 5 3.20858 5 0
5.041e-07 2.93487 0.139756 1.29202 0.117457 5 3.19262 5 0
5.042e-07 2.94445 0.140212 1.30988 0.11908 5 3.17674 5 0
5.043e-07 2.95398 0.140666 1.32764 0.120694 5 3.16093 5 0
5.044e-07 2.96345 0.141117 1.3453 0.1223 5 3.14521 5 0
5.045e-07 2.97288 0.141566 1.36286 0.123897 5 3.12956 5 0
5.046e-07 2.98226 0.142012 1.38033 0.125485 5 3.11399 5 0
5.047e-07 2.99159 0.142457 1.39771 0.127065 5 3.0985 5 0
5.048e-07 3.00087 0.142899 1.41499 0.128636 5 3.08308 5 0
5.049e-07 3.0101 0.143338 1.43218 0.130198 5 3.06774 5 0
5.05e-07 3.01929 0.143776 1.44928 0.131752 5 3.05248 5 0
5.051e-07 3.02842 0.144211 1.46628 0.133298 5 3.03729 5 0
5.052e-07 3.03751 0.144644 1.48319 0.134835 5 3.02218 5 0
5.053e-07 3.04656 0.145074 1.50001 0.136364 5 3.00715 5 0
5.054e-07 3.05555 0.145502 1.51673 0.137885 5 2.99218 5 0
5.055e-07 3.0645 0.145928 1.53337 0.139397 5 2.9773 5 0
5.056e-07 3.0734 0.146352 1.54991 0.140901 5 2.96249 5 0
5.057e-07 3.08225 0.146774 1.56637 0.142397 5 2.94775 5 0
5.058e-07 3.09106 0.147193 1.58274 0.143885 5 2.93308 5 0
5.059e-07 3.09983 0.147611 1.59902 0.145365 5 2.91849 5 0
5.06e-07 3.10854 0.148026 1.61521 0.146837 5 2.90397 5 0
5.061e-07 3.11722 0.148439 1.63131 0.148301 5 2.88952 5 0
5.062e-07 3.12584 0.14885 1.64732 0.149757 5 2.87515 5 0
5.063e-07 3.13442 0.149258 1.66325 0.151205 5 2.86084 5 0
5.064e-07 3.14296 0.149665 1.67909 0.152645 5 2.84661 5 0
5.065e-07 3.15145 0.150069 1.69485 0.154077 5 2.83245 5 0
5.066e-07 3.1599 0.150471 1.71052 0.155501 5 2.81835 5 0
5.067e-07 3.1683 0.150872 1.7261 0.156918 5 2.80433 5 0
5.068e-07 3.17666 0.15127 1.7416 0.158327 5 2.79038 5 0
5.069e-07 3.18498 0.151666 1.75702 0.159729 5 2.7765 5 0
5.07e-07 3.19326 0.15206 1.77235 0.161123 5 2.76269 5 0
5.071e-07 3.20149 0.152452 1.7876 0.162509 5 2.74894 5 0
5.072e-07 3.20967 0.152842 1.80277 0.163888 5 2.73526 5 0
5.073e-07 3.21782 0.153229 1.81785 0.165259 5 2.72166 5 0
5.074e-07 3.22592 0.153615 1.83285 0.166623 5 2.70812 5 0
5.075e-07 3.23398 0.153999 1.84778 0.16798 5 2.69464 5 0
5.076e-07 3.242 0.154381 1.86262 0.169329 5 2.68124 5 0
5.077e-07 3.24997 0.154761 1.87738 0.17067 5 2.6679 5 0
5.078e-07 3.25791 0.155139 1.89205 0.172005 5 2.65462 5 0
5.079e-07 3.2658 0.155514 1.90665 0.173332 5 2.64142 5 0
5.08e-07 3.27366 0.155888 1.92118 0.174652 5 2.62828 5 0
5.081e-07 3.28147 0.15626 1.93562 0.175965 5 2.6152 5 0
5.082e-07 3.28924 0.15663 1.94998 0.177271 5 2.60219 5 0
5.083e-07 3.29697 0.156998 1.96427 0.17857 5 2.58924 5 0
5.084e-07 3.30466 0.157365 1.97848 0.179861 5 2.57636 5 0
5.085e-07 3.31231 0.157729 1.99261 0.181146 5 2.56354 5 0
5.086e-07 3.31992 0.158091 2.00666 0.182424 5 2.55079 5 0
5.087e-07 3.32749 0.158452 2.02064 0.183695 5 2.5381 5 0
5.088e-07 3.33502 0.15881 2.03454 0.184958 5 2.52547 5 0
5.089e-07 3.34251 0.159167 2.04837 0.186215 5 2.51291 5 0
5.09e-07 3.34996 0.159522 2.06212 0.187466 5 2.5004 5 0
5.091e-07 3.35738 0.159875 2.0758 0.188709 5 2.48796 5 0
5.092e-07 3.36475 0.160226 2.0894 0.189946 5 2.47559 5 0
5.093e-07 3.37209 0.160576 2.10293 0.191176 5 2.46327 5 0
5.094e-07 3.37939 0.160923 2.11639 0.192399 5 2.45101 5 0
5.095e-07 3.38665 0.161269 2.12977 0.193616 5 2.43882 5 0
5.096e-07 3.39387 0.161613 2.14308 0.194826 5 2.42669 5 0
5.097e-07 3.40105 0.161955 2.15632 0.196029 5 2.41461 5 0
5.098e-07 3.4082 0.162295 2.16949 0.197226 5 2.4026 5 0
5.099e-07 3.41531 0.162634 2.18258 0.198416 5 2.39065 5 0
5.1e-07 3.42239 0.162971 2.1956 0.1996 5 2.37875 5 0
5.101e-07 3.42942 0.163306 2.20856 0.200778 5 2.36692 5 0
5.102e-07 3.43642 0.163639 2.22144 0.201949 5 2.35514 5 0
5.103e-07 3.44338 0.163971 2.23425 0.203114 5 2.34343 5 0
5.104e-07 3.45031 0.164301 2.247 0.204273 5 2.33177 5 0
5.105e-07 3.4572 0.164629 2.25967 0.205425 5 2.32017 5 0
5.106e-07 3.46406 0.164955 2.27228 0.206571 5 2.30862 5 0
5.107e-07 3.47088 0.16528 2.28482 0.207711 5 2.29714 5 0
5.108e-07 3.47766 0.165603 2.29729 0.208844 5 2.28571 5 0
5.109e-07 3.48441 0.165924 2.30969 0.209972 5 2.27434 5 0
5.11e-07 3.49112 0.166244 2.32202 0.211093 5 2.26302 5 0
5.111e-07 3.4978 0.166562 2.33429 0.212208 5 2.25176 5 0
5.112e-07 3.50444 0.166878 2.34649 0.213317 5 2.24056 5 0
5.113e-07 3.51105 0.167193 2.35862 0.21442 5 2.22941 5 0
5.114e-07 3.51763 0.167506 2.37069 0.215518 5 2.21832 5 0
5.115e-07 3.52417 0.167817 2.3827 0.216609 5 2.20729 5 0
5.116e-07 3.53067 0.168127 2.39464 0.217694 5 2.1963 5 0
5.117e-07 3.53714 0.168435 2.40651 0.218774 5 2.18538 5 0
5.118e-07 3.54358 0.168742 2.41832 0.219847 5 2.17451 5 0
5.119e-07 3.54999 0.169047 2.43006 0.220915 5 2.16369 5 0
5.12e-07 3.55636 0.16935 2.44174 0.221977 5 2.15292 5 0
5.121e-07 3.5627 0.169652 2.45336 0.223033 5 2.14221 4.5 0
5.122e-07 3.569 0.169953 2.46492 0.224083 5 2.13155 4 0
5.123e-07 3.57528 0.170251 2.47641 0.225128 5 2.12095 3.5 0
5.124e-07 3.58151 0.170548 2.48784 0.226167 5 2.1104 3 0
5.125e-07 3.58772 0.170844 2.49921 0.227201 5 2.0999 2.5 0
5.126e-07 3.5939 0.171138 2.51051 0.228229 5 2.08945 2 0
5.127e-07 3.60004 0.17143 2.52176 0.229251 5 2.07905 1.5 0
5.128e-07 3.60615 0.171721 2.53294 0.230268 5 2.06871 1 0
5.129e-07 3.61223 0.172011 2.54407 0.231279 5 2.05842 0.5 0
5.13e-07 3.61828 0.172299 2.55513 0.232284 5 2.04818 0 0
5.131e-07 3.62429 0.172585 2.56613 0.233285 5 2.03799 0 0
5.132e-07 3.63028 0.17287 2.57708 0.23428 5 2.02785 0 0
5.133e-07 3.63623 0.173154 2.58796 0.235269 5 2.01776 0 0
5.134e-07 3.64215 0.173436 2.59878 0.236253 5 2.00772 0 0
5.135e-07 3.64804 0.173716 2.60955 0.237232 5 1.99773 0 0
5.136e-07 3.6539 0.173995 2.62026 0.238205 5 1.98779 0 0
5.137e-07 3.65973 0.174273 2.63091 0.239173 5 1.9779 0 0
5.138e-07 3.66553 0.174549 2.6415 0.240136 5 1.96806 0 0
5.139e-07 3.6713 0.174824 2.65203 0.241094 5 1.95827 0 0
5.14e-07 3.67704 0.175097 2.66251 0.242046 5 1.94853 0 0
5.141e-07 3.68275 0.175369 2.67293 0.242994 5 1.93884 0 0
5.142e-07 3.68843 0.17564 2.68329 0.243936 5 1.92919 0 0
5.143e-07 3.69408 0.175909 2.6936 0.244873 5 1.91959 0 0
5.144e-07 3.6997 0.176176 2.70385 0.245805 5 1.91004 0 0
5.145e-07 3.70529 0.176442 2.71405 0.246732 5 1.90054 0 0
5.146e-07 3.71085 0.176707 2.72419 0.247654 5 1.89108 0 0
5.147e-07 3.71639 0.176971 2.73428 0.248571 5 1.88168 0 0
5.148e-07 3.72189 0.177233 2.74431 0.249483 5 1.87231 0 0
5.149e-07 3.72737 0.177494 2.75428 0.25039 5 1.863 0 0
5.15e-07 3.73281 0.177753 2.76421 0.251292 5 1.85373 0 0
5.151e-07 3.73823 0.178011 2.77408 0.252189 5 1.84451 0 0
5.152e-07 3.74362 0.178268 2.78389 0.253081 5 1.83533 0 0
5.153e-07 3.74899 0.178523 2.79365 0.253968 5 1.8262 0 0
5.154e-07 3.75432 0.178777 2.80336 0.254851 5 1.81711 0 0
5.155e-07 3.75963 0.17903 2.81302 0.255729 5 1.80807 0 0
5.156e-07 3.76491 0.179281 2.82262 0.256602 5 1.79908 0 0
5.157e-07 3.77016 0.179531 2.83217 0.25747 5 1.79013 0 0
5.158e-07 3.77538 0.17978 2.84167 0.258334 5 1.78122 0 0
5.159e-07 3.78058 0.180028 2.85112 0.259193 5 1.77236 0 0
5.16e-07 3.78575 0.180274 2.86052 0.260047 5 1.76354 0 0
5.161e-07 3.79089 0.180519 2.86987 0.260897 5 1.75477 0 0
5.162e-07 3.79601 0.180762 2.87916 0.261742 5 1.74604 0 0
5.163e-07 3.8011 0.181005 2.88841 0.262582 5 1.73735 0 0
5.164e-07 3.80616 0.181246 2.8976 0.263418 5 1.72871 0 0
5.165e-07 3.8112 0.181486 2.90675 0.26425 5 1.72011 0 0
5.166e-07 3.81621 0.181724 2.91584 0.265076 5 1.71155 0 0
5.167e-07 3.82119 0.181962 2.92489 0.265899 5 1.70303 0 0
5.168e-07 3.82615 0.182198 2.93388 0.266717 5 1.69456 0 0
5.169e-07 3.83108 0.182433 2.94283 0.26753 5 1.68613 0 0
5.17e-07 3.83599 0.182666 2.95173 0.268339 5 1.67774 0 0
5.171e-07 3.84087 0.182899 2.96058 0.269144 5 1.6694 0 0
5.172e-07 3.84573 0.18313 2.96939 0.269944 5 1.66109 0 0
5.173e-07 3.85056 0.18336 2.97814 0.27074 5 1.65283 0 0
5.174e-07 3.85536 0.183589 2.98685 0.271532 5 1.6446 0 0
5.175e-07 3.86014 0.183816 2.99551 0.272319 5 1.63642 0 0
5.176e-07 3.8649 0.184043 3.00413 0.273102 5 1.62828 0 0
5.177e-07 3.86963 0.184268 3.01269 0.273881 5 1.62018 0 0
5.178e-07 3.87433 0.184492 3.02121 0.274656 5 1.61212 0 0
5.179e-07 3.87902 0.184715 3.02969 0.275426 5 1.6041 0 0
5.18e-07 3.88367 0.184937 3.03812 0.276192 5 1.59612 0 0
5.181e-07 3.8883 0.185157 3.0465 0.276954 5 1.58818 0 0
5.182e-07 3.89291 0.185377 3.05484 0.277712 5 1.58027 0 0
5.183e-07 3.8975 0.185595 3.06313 0.278466 5 1.57241 0 0
5.184e-07 3.90206 0.185812 3.07138 0.279216 5 1.56459 0 0
5.185e-07 3.9066 0.186028 3.07958 0.279962 5 1.55681 0 0
5.186e-07 3.91111 0.186243 3.08774 0.280703 5 1.54906 0 0
5.187e-07 3.9156 0.186457 3.09585 0.281441 5 1.54135 0 0
5.188e-07 3.92006 0.18667 3.10392 0.282174 5 1.53368 0 0
5.189e-07 3.92451 0.186881 3.11194 0.282904 5 1.52605 0 0
5.19e-07 3.92893 0.187092 3.11993 0.28363 5 1.51846 0 0
5.191e-07 3.93332 0.187301 3.12787 0.284351 5 1.51091 0 0
5.192e-07 3.9377 0.187509 3.13576 0.285069 5 1.50339 0 0
5.193e-07 3.94205 0.187717 3.14361 0.285783 5 1.49591 0 0
5.194e-07 3.94638 0.187923 3.15142 0.286493 5 1.48847 0 0
5.195e-07 3.95068 0.188128 3.15919 0.287199 5 1.48106 0 0
5.196e-07 3.95497 0.188332 3.16692 0.287902 5 1.4737 0 0
5.197e-07 3.95923 0.188535 3.1746 0.2886 5 1.46636 0 0
5.198e-07 3.96347 0.188737 3.18224 0.289295 5 1.45907 0 0
5.199e-07 3.96768 0.188937 3.18985 0.289986 5 1.45181 0 0
5.2e-07 3.97188 0.189137 3.19741 0.290673 5 1.44459 0 0
